K,seed,epoch,classifier_score,embedding_score,train_loss,train_accuracy,test_accuracy
97,3,9400,0.9995261100751013,0.999036500610189,3.7402679708975484e-07,1.0,1.0
97,3,9450,0.9995257763270797,0.9990415353746825,3.7125744256627513e-07,1.0,1.0
97,3,9500,0.9995254003546276,0.999046558394833,3.7125744256627513e-07,1.0,1.0
97,3,9550,0.9995246705787348,0.9990516592005372,3.6856047813671466e-07,1.0,1.0
97,3,9600,0.999523229448235,0.9990568693437207,3.687776768401818e-07,1.0,1.0
97,3,9650,0.9995215523366141,0.9990620938321297,3.673839614748431e-07,1.0,1.0
97,3,9700,0.9995204318676948,0.9990672708990718,3.6803555758524453e-07,1.0,1.0
97,3,9750,0.999519696373127,0.9990724458005716,3.6608071241062135e-07,1.0,1.0
97,3,9800,0.9995193959187952,0.9990775961238474,3.6510328982330975e-07,1.0,1.0
97,3,9850,0.9995197859395879,0.999082674390418,3.633294625160488e-07,1.0,1.0
97,3,9900,0.9995203353466099,0.9990877412198294,3.629493505741266e-07,1.0,1.0
97,3,9950,0.9995202831677121,0.9990926884656043,3.6159181604489277e-07,1.0,1.0
97,3,10000,0.9995197587988705,0.9990976146273501,3.6037909012520686e-07,1.0,1.0
97,4,0,0.2728267291231723,0.2109362378240207,4.575496196746826,0.01017309445887804,0.011335458606481552
97,4,50,0.2967175546420765,0.2082942631714864,2.3413608074188232,0.8326753973960876,0.0
97,4,100,0.43780219270933235,0.28519913404228403,0.0347139872610569,1.0,0.0010626992443576455
97,4,150,0.4453198757428223,0.31491171201576756,0.01195569708943367,1.0,0.005667729303240776
97,4,200,0.477197544660102,0.3366083029983398,0.006717557553201914,1.0,0.017003187909722328
97,4,250,0.4946789688793177,0.3548657569708313,0.003569462802261114,1.0,0.055614594370126724
97,4,300,0.5024657217994756,0.36640778174749866,0.001914781634695828,1.0,0.13071200251579285
97,4,350,0.5034877442851144,0.4112391554758013,0.0010456473100930452,1.0,0.25185972452163696
97,4,400,0.4864980877476056,0.4572383452489623,0.0005791090661659837,1.0,0.40170031785964966
97,4,450,0.4793712100306393,0.5026828623516492,0.00032505806302651763,1.0,0.5724406838417053
97,4,500,0.4893117926031565,0.5446764643650316,0.00018463593733031303,1.0,0.7272405028343201
97,4,550,0.5010599559684197,0.580480241798176,0.00010639666288625449,1.0,0.84413743019104
97,4,600,0.504056050595196,0.6072419299395343,6.21519357082434e-05,1.0,0.9178178906440735
97,4,650,0.5061987644726701,0.6287466859526193,3.688269134727307e-05,1.0,0.963513970375061
97,4,700,0.5238824476304841,0.6472915550810636,2.233781742688734e-05,1.0,0.9840595126152039
97,4,750,0.5220371791458415,0.6750548610524809,1.3874024261895102e-05,1.0,0.9932695627212524
97,4,800,0.5368771683601297,0.6897346035422524,8.87166152097052e-06,1.0,0.9975203275680542
97,4,850,0.5582875961207309,0.6942567116481686,5.873587724636309e-06,1.0,0.9989373087882996
97,4,900,0.5830917759834404,0.6917686783964269,4.043610260850983e-06,1.0,0.9992915391921997
97,4,950,0.6095654902745893,0.6860198422287717,2.8979468424950028e-06,1.0,1.0
97,4,1000,0.6281997332595732,0.6590872365403696,2.1643379568558885e-06,1.0,1.0
97,4,1050,0.641785641132427,0.6273333030954599,1.6906323025978054e-06,1.0,1.0
97,4,1100,0.669653932388449,0.595239579607861,1.3865272876500967e-06,1.0,1.0
97,4,1150,0.6843186560931034,0.5688522261253456,1.1929615766348434e-06,1.0,1.0
97,4,1200,0.7004526062145882,0.5560002467536181,1.072847339855798e-06,1.0,1.0
97,4,1250,0.7273418487763156,0.5499919190545342,1.0001380132962367e-06,1.0,1.0
97,4,1300,0.7593755598924968,0.5413845030346938,9.590501122147543e-07,1.0,1.0
97,4,1350,0.7929920191405672,0.5345572792439682,9.3465069994636e-07,1.0,1.0
97,4,1400,0.8253929745214877,0.5292152530100256,9.209124982589856e-07,1.0,1.0
97,4,1450,0.848625135539435,0.524769067433378,9.095816722037853e-07,1.0,1.0
97,4,1500,0.8767639656015304,0.5209509816240337,9.008934398480051e-07,1.0,1.0
97,4,1550,0.9046801398868639,0.5178528809754839,8.917708669287094e-07,1.0,1.0
97,4,1600,0.922637982132901,0.5151130853377937,8.827387318888213e-07,1.0,1.0
97,4,1650,0.9363338776897762,0.5129053770526103,8.733265417504299e-07,1.0,1.0
97,4,1700,0.9469351065104442,0.5110905583380295,8.636428106001404e-07,1.0,1.0
97,4,1750,0.9552622601926487,0.5096227992569231,8.543391913917731e-07,1.0,1.0
97,4,1800,0.9618494435137696,0.5082637961911243,8.436599614469742e-07,1.0,1.0
97,4,1850,0.9670275788190905,0.5070745639960964,8.347364541805291e-07,1.0,1.0
97,4,1900,0.9711445202997139,0.5060751685096819,8.251975600614969e-07,1.0,1.0
97,4,1950,0.9744444852810161,0.5050963657985408,8.157672368724889e-07,1.0,1.0
97,4,2000,0.9771363628351754,0.504123323989788,8.05757736088708e-07,1.0,1.0
97,4,2050,0.9793922234662475,0.5033001955024319,7.960920811456162e-07,1.0,1.0
97,4,2100,0.9812693900674098,0.5025826915985853,7.870780791563448e-07,1.0,1.0
97,4,2150,0.9828030971759861,0.5019945193916808,7.778830877214205e-07,1.0,1.0
97,4,2200,0.9840584892359612,0.5028035055786685,7.693396923968976e-07,1.0,1.0
97,4,2250,0.985107152347618,0.5035874138823503,7.600722824463446e-07,1.0,1.0
97,4,2300,0.9860068140773214,0.5043430993757759,7.517822950831032e-07,1.0,1.0
97,4,2350,0.9867866089122593,0.5050443204396211,7.431121957779396e-07,1.0,1.0
97,4,2400,0.9874514940590817,0.5055757091155136,7.347679229496862e-07,1.0,1.0
97,4,2450,0.9880293725829578,0.5060796534711723,7.267675528055406e-07,1.0,1.0
97,4,2500,0.9885063235983896,0.5065787641994965,7.189481721070479e-07,1.0,1.0
97,4,2550,0.9888723471116416,0.5071406542572936,7.117623113117588e-07,1.0,1.0
97,4,2600,0.98919123366349,0.5077017450326456,7.040515015432902e-07,1.0,1.0
97,4,2650,0.9894817965301739,0.5081701831329701,6.968656407480012e-07,1.0,1.0
97,4,2700,0.989741235464608,0.5086720535798983,6.900418156874366e-07,1.0,1.0
97,4,2750,0.989988580663573,0.5090903493755875,6.838695867372735e-07,1.0,1.0
97,4,2800,0.9901970077983652,0.5093586416101222,6.769009246454516e-07,1.0,1.0
97,4,2850,0.9903639761820188,0.5096185777308258,6.709639706059534e-07,1.0,1.0
97,4,2900,0.9905219356578276,0.509819933452503,6.662397709078505e-07,1.0,1.0
97,4,2950,0.9906380801965058,0.5099060537463284,6.596330877073342e-07,1.0,1.0
97,4,3000,0.9907415368055683,0.5099838741817114,6.534970680149854e-07,1.0,1.0
97,4,3050,0.9908237124695257,0.5100692146255982,6.477954457295709e-07,1.0,1.0
97,4,3100,0.9908524749754559,0.5101522477690964,6.422929459404259e-07,1.0,1.0
97,4,3150,0.990834893191383,0.5102253297857013,6.380392960636527e-07,1.0,1.0
97,4,3200,0.9908020390339448,0.5102361226887231,6.331883923849091e-07,1.0,1.0
97,4,3250,0.9907653784360606,0.5102793409853577,6.267989647312788e-07,1.0,1.0
97,4,3300,0.9907189031190444,0.510337022620045,6.222919637366431e-07,1.0,1.0
97,4,3350,0.990640881711907,0.5103904636777782,6.174410600578994e-07,1.0,1.0
97,4,3400,0.9905035843805721,0.510470647317904,6.131512577667309e-07,1.0,1.0
97,4,3450,0.9903128496001162,0.5105254047671826,6.086261805648974e-07,1.0,1.0
97,4,3500,0.9900568507102504,0.5106192527256851,6.036304398548964e-07,1.0,1.0
97,4,3550,0.989727109927318,0.5106816741734928,5.995759693178115e-07,1.0,1.0
97,4,3600,0.9893049745961013,0.5106391549607433,5.955033657301101e-07,1.0,1.0
97,4,3650,0.9887959330534316,0.5105678558260967,5.920099965806003e-07,1.0,1.0
97,4,3700,0.9881846735985902,0.5105633594380329,5.87249587624683e-07,1.0,1.0
97,4,3750,0.9874107277213049,0.5105872575090168,5.83376106533251e-07,1.0,1.0
97,4,3800,0.9864230706235128,0.5106786385049695,5.788691055386153e-07,1.0,1.0
97,4,3850,0.9851215136534398,0.5107918026169372,5.753033178734768e-07,1.0,1.0
97,4,3900,0.9833507321382798,0.5108555412428829,5.70850659187272e-07,1.0,1.0
97,4,3950,0.9808655965449573,0.5108343336160126,5.667780555995705e-07,1.0,1.0
97,4,4000,0.9771870161627322,0.5108090694774551,5.637733693220071e-07,1.0,1.0
97,4,4050,0.9713984854632632,0.5107730765806971,5.600628014690301e-07,1.0,1.0
97,4,4100,0.96146469160028,0.5107298878936991,5.579088337981375e-07,1.0,1.0
97,4,4150,0.9425501561301146,0.5106658975802855,5.5551959121658e-07,1.0,1.0
97,4,4200,0.9036328587404779,0.5105167293775159,5.509763809641299e-07,1.0,1.0
97,4,4250,0.8253537695508737,0.5103697041721517,5.484242251441174e-07,1.0,1.0
97,4,4300,0.7052488014660575,0.5102490894174971,5.452023401630868e-07,1.0,1.0
97,4,4350,0.7122953750223322,0.5101939832714483,5.420890829554992e-07,1.0,1.0
97,4,4400,0.8793450010647225,0.5100959165360961,5.399351721280254e-07,1.0,1.0
97,4,4450,0.9373904041332265,0.50994570629449,5.362969659472583e-07,1.0,1.0
97,4,4500,0.9628731102720076,0.5097458748340988,5.328216730049462e-07,1.0,1.0
97,4,4550,0.9753400800126703,0.5095509913739069,5.300885277392808e-07,1.0,1.0
97,4,4600,0.9822099959765287,0.5094331757786733,5.27554448126466e-07,1.0,1.0
97,4,4650,0.9863686884066749,0.5092404932642861,5.24350696196052e-07,1.0,1.0
97,4,4700,0.9890488319461292,0.5089016799550092,5.225044787948718e-07,1.0,1.0
97,4,4750,0.990928051176503,0.5085619878484376,5.204229296396079e-07,1.0,1.0
97,4,4800,0.9922805398610051,0.5082513527336335,5.17164835400763e-07,1.0,1.0
97,4,4850,0.9932634981928107,0.5080251969759033,5.153547704139783e-07,1.0,1.0
97,4,4900,0.9940152351853472,0.5078447957781655,5.135266292199958e-07,1.0,1.0
97,4,4950,0.9945989321032376,0.5077267645479514,5.098703468320309e-07,1.0,1.0
97,4,5000,0.9950708879005055,0.5076943656232633,5.070104975857248e-07,1.0,1.0
97,4,5050,0.9954571884547667,0.5076835561127486,5.052185656495567e-07,1.0,1.0
97,4,5100,0.9957825780117804,0.507733346407886,5.046574642619817e-07,1.0,1.0
97,4,5150,0.996044410931592,0.507804154447766,4.988653472537408e-07,1.0,1.0
97,4,5200,0.9962704994088827,0.5078604594389549,4.979060008736269e-07,1.0,1.0
97,4,5250,0.9964543327996048,0.5078932662521645,4.957520332027343e-07,1.0,1.0
97,4,5300,0.996615044511416,0.5078561879742036,4.918604759041045e-07,1.0,1.0
97,4,5350,0.9967408170299746,0.5078274451427012,4.92113883865386e-07,1.0,1.0
97,4,5400,0.996840124894245,0.5078303455569642,4.891454068456369e-07,1.0,1.0
97,4,5450,0.996931695282992,0.5078549373983537,4.87063857690373e-07,1.0,1.0
97,4,5500,0.9970105115056999,0.5079468961045757,4.853262112192169e-07,1.0,1.0
97,4,5550,0.9970750665676528,0.5080257286265434,4.835342792830488e-07,1.0,1.0
97,4,5600,0.9971379199739273,0.5081529567918612,4.808554194823955e-07,1.0,1.0
97,4,5650,0.9972028172757693,0.5083222733282823,4.796426651410002e-07,1.0,1.0
97,4,5700,0.9972648284078075,0.508494532235774,4.773982595907e-07,1.0,1.0
97,4,5750,0.9973244140296357,0.5085925490574482,4.7538910052935535e-07,1.0,1.0
97,4,5800,0.9973820533265407,0.5086803134709371,4.750089885874331e-07,1.0,1.0
97,4,5850,0.9974459250186695,0.5088442597992713,4.7070108166735736e-07,1.0,1.0
97,4,5900,0.9975125688879467,0.5090594067845701,4.693616517670307e-07,1.0,1.0
97,4,5950,0.9975779972546214,0.5092695197353642,4.678955178860633e-07,1.0,1.0
97,4,6000,0.99763975666729,0.5094578911202953,4.6539767595277226e-07,1.0,1.0
97,4,6050,0.9976965313390251,0.5096842522367252,4.639677229079098e-07,1.0,1.0
97,4,6100,0.997749130203689,0.5099593940115118,4.6212147708502016e-07,1.0,1.0
97,4,6150,0.9977986011039472,0.5103411166791297,4.609449604231486e-07,1.0,1.0
97,4,6200,0.9978464130213716,0.5107597434455793,4.578135985866538e-07,1.0,1.0
97,4,6250,0.9978920400282435,0.5111952410586224,4.5589496266984497e-07,1.0,1.0
97,4,6300,0.9979424297344034,0.5118110726679236,4.554967460990156e-07,1.0,1.0
97,4,6350,0.9979951030665485,0.512583313742577,4.5404871684695536e-07,1.0,1.0
97,4,6400,0.9980464899053111,0.5134186664078643,4.5142414251131413e-07,1.0,1.0
97,4,6450,0.9980930245052103,0.5142563205844687,4.4952361122341244e-07,1.0,1.0
97,4,6500,0.9981359037761154,0.5151543441335932,4.479307733618043e-07,1.0,1.0
97,4,6550,0.9981781464972811,0.5161312702449397,4.468085421649448e-07,1.0,1.0
97,4,6600,0.9982206857699308,0.517439484924783,4.444735850483994e-07,1.0,1.0
97,4,6650,0.9982630057272003,0.519510651178746,4.4425638634493225e-07,1.0,1.0
97,4,6700,0.9983012372185145,0.5224572739108804,4.4327896375762066e-07,1.0,1.0
97,4,6750,0.9983325711585792,0.5275473560751341,4.413603278408118e-07,1.0,1.0
97,4,6800,0.9983564147059638,0.5375560296956885,4.3913397007599997e-07,1.0,1.0
97,4,6850,0.9983755521107041,0.5619299676053933,4.379936342502333e-07,1.0,1.0
97,4,6900,0.9983905766266222,0.6455045958719268,4.362560162007867e-07,1.0,1.0
97,4,6950,0.9984002700320095,0.954309271536079,4.3491658630046004e-07,1.0,1.0
97,4,7000,0.9984059416468682,0.9891723239417762,4.3348663325559755e-07,1.0,1.0
97,4,7050,0.9984098641268997,0.9919387170264381,4.324549252032739e-07,1.0,1.0
97,4,7100,0.9984114532111088,0.992517501443209,4.295769429063512e-07,1.0,1.0
97,4,7150,0.9984112063195405,0.9927062125336181,4.290882316126954e-07,1.0,1.0
97,4,7200,0.9984066388080083,0.9927983891661424,4.2834614077946753e-07,1.0,1.0
97,4,7250,0.9983982753352263,0.9928567736755647,4.274954221727967e-07,1.0,1.0
97,4,7300,0.9983877593095152,0.9929033733035775,4.258663750533742e-07,1.0,1.0
97,4,7350,0.9983749270058662,0.9929415614247588,4.252509597790777e-07,1.0,1.0
97,4,7400,0.9983617576070425,0.9929775754358777,4.233866093272809e-07,1.0,1.0
97,4,7450,0.9983482844762809,0.993011974466991,4.211964608202834e-07,1.0,1.0
97,4,7500,0.998332126136191,0.9930454992915273,4.196941461032111e-07,1.0,1.0
97,4,7550,0.9983145911133545,0.9930779788315187,4.1824608842944144e-07,1.0,1.0
97,4,7600,0.998298795838509,0.9931078723126405,4.161464630669798e-07,1.0,1.0
97,4,7650,0.9982823807249024,0.9931397896171346,4.1645415649327333e-07,1.0,1.0
97,4,7700,0.9982632854085868,0.9931744319812211,4.1487942326057237e-07,1.0,1.0
97,4,7750,0.9982409167548354,0.993211428071633,4.136304880830721e-07,1.0,1.0
97,4,7800,0.998218177868616,0.9932485212313407,4.143364265019045e-07,1.0,1.0
97,4,7850,0.9981927251347318,0.9932826163075316,4.1220056345991907e-07,1.0,1.0
97,4,7900,0.9981658533034771,0.9933151392006351,4.0953980828817294e-07,1.0,1.0
97,4,7950,0.9981414692511967,0.9933456728367623,4.080374651493912e-07,1.0,1.0
97,4,8000,0.9981168475552766,0.9933790810560486,4.081822737589391e-07,1.0,1.0
97,4,8050,0.9980888107613555,0.9934134932466621,4.073134505233611e-07,1.0,1.0
97,4,8100,0.9980580552331093,0.993450971191385,4.0628174247103743e-07,1.0,1.0
97,4,8150,0.9980274393042149,0.9934886877423513,4.049784934068157e-07,1.0,1.0
97,4,8200,0.997994838282818,0.9935259377351019,4.0193762629314733e-07,1.0,1.0
97,4,8250,0.9979622281319865,0.9935638390778628,4.022815289772552e-07,1.0,1.0
97,4,8300,0.9979282421708159,0.9936016162354505,4.006886911156471e-07,1.0,1.0
97,4,8350,0.997891952600163,0.9936339045558005,4.003447884315392e-07,1.0,1.0
97,4,8400,0.9978556705317961,0.9936639828618963,3.9819084918235603e-07,1.0,1.0
97,4,8450,0.9978209120589543,0.9936904457150062,3.9867956047601183e-07,1.0,1.0
97,4,8500,0.9977836794735597,0.9937216634043899,3.9574729271407705e-07,1.0,1.0
97,4,8550,0.9977472053096483,0.9937572578312629,3.9569297882735555e-07,1.0,1.0
97,4,8600,0.9977122344279742,0.993795649983597,3.948965741074062e-07,1.0,1.0
97,4,8650,0.9976756568929535,0.9938341201586501,3.9321324152297166e-07,1.0,1.0
97,4,8700,0.9976428081746566,0.9938727028147488,3.9272453022931586e-07,1.0,1.0
97,4,8750,0.9976095018252076,0.9939115020702177,3.914936996807228e-07,1.0,1.0
97,4,8800,0.9975747991314516,0.9939495191103718,3.8999135654194106e-07,1.0,1.0
97,4,8850,0.9975375868814553,0.9939869948446868,3.8852522266097367e-07,1.0,1.0
97,4,8900,0.9974983206294192,0.9940263350103156,3.8863382201270724e-07,1.0,1.0
97,4,8950,0.9974591189561263,0.994068799448563,3.8707719340891344e-07,1.0,1.0
97,4,9000,0.9974151945893135,0.9941121742366376,3.8619026554442826e-07,1.0,1.0
97,4,9050,0.9973652129783029,0.9941588579359865,3.840725355530594e-07,1.0,1.0
97,4,9100,0.9973165938091257,0.9942058361933347,3.844345428660745e-07,1.0,1.0
97,4,9150,0.997263367505632,0.9942521515008775,3.834028063920414e-07,1.0,1.0
97,4,9200,0.9972095252785745,0.994296515520264,3.8088685982984316e-07,1.0,1.0
97,4,9250,0.9971542032784517,0.9943414743073888,3.8128507640067255e-07,1.0,1.0
97,4,9300,0.9970967709699244,0.9943866033023178,3.812126578850439e-07,1.0,1.0
97,4,9350,0.9970352477330007,0.9944330824798184,3.785337980843906e-07,1.0,1.0
97,4,9400,0.9969680281670363,0.9944781379099038,3.783889894748427e-07,1.0,1.0
97,4,9450,0.9968939610909335,0.9945233038530348,3.771219780901447e-07,1.0,1.0
97,4,9500,0.996815946057264,0.9945702318644396,3.7616266013174027e-07,1.0,1.0
97,4,9550,0.9967292241811633,0.9946164147573545,3.7641606809302175e-07,1.0,1.0
97,4,9600,0.9966361325650767,0.9946621353986125,3.750223243059736e-07,1.0,1.0
97,4,9650,0.9965411826120714,0.9947066608029792,3.7455171764122497e-07,1.0,1.0
97,4,9700,0.9964352166300012,0.9947508224219448,3.7275978570505686e-07,1.0,1.0
97,4,9750,0.9963261202520326,0.9947932577402089,3.714565366408351e-07,1.0,1.0
97,4,9800,0.9962077060838261,0.9948341879003584,3.70732522014805e-07,1.0,1.0
97,4,9850,0.9960711910550176,0.9948740639637818,3.6919399803991837e-07,1.0,1.0
97,4,9900,0.9959195615161868,0.9949118685805063,3.6812608072978037e-07,1.0,1.0
97,4,9950,0.9957530060630836,0.9949499128883842,3.676192648072174e-07,1.0,1.0
97,4,10000,0.9955661294781877,0.994989010703151,3.6751066545548383e-07,1.0,1.0
97,5,0,0.20173643544460235,0.2649129461005412,4.575335502624512,0.01138779241591692,0.012752391397953033
97,5,50,0.19457861288297043,0.32680315690494005,2.3366451263427734,0.8311569690704346,0.0
97,5,100,0.35172362039392424,0.2860409841700227,0.0348660871386528,1.0,0.0010626992443576455
97,5,150,0.3950562457203989,0.3275685915610768,0.011897883377969265,1.0,0.003542330814525485
97,5,200,0.4294837150147442,0.40772631678613575,0.006682786159217358,1.0,0.015232022851705551
97,5,250,0.4536623848120113,0.4369093507968149,0.0035426297690719366,1.0,0.0538434274494648
97,5,300,0.431077681129029,0.45842104675629775,0.0018948335200548172,1.0,0.1335458755493164
97,5,350,0.795374539924495,0.47692135802155217,0.0010363098699599504,1.0,0.2600070834159851
97,5,400,0.8336506368585642,0.4923827725268023,0.0005762598011642694,1.0,0.4190577268600464
97,5,450,0.8594551348360377,0.506625992251262,0.0003246821870561689,1.0,0.5837761163711548
97,5,500,0.8741458095734104,0.5191995466354588,0.00018511923553887755,1.0,0.7275947332382202
97,5,550,0.8811362754807385,0.5304180104911276,0.00010693584044929594,1.0,0.8448458909988403
97,5,600,0.8836383036564758,0.5404600242934536,6.26868786639534e-05,1.0,0.9160467386245728
97,5,650,0.8932884275050565,0.5488210935054988,3.723704139702022e-05,1.0,0.9571377635002136
97,5,700,0.8781869884825405,0.5583330726835448,2.2560954676009715e-05,1.0,0.9805171489715576
97,5,750,0.499683995554974,0.5697433691979098,1.4021160495758522e-05,1.0,0.9911441802978516
97,5,800,0.45982283021658005,0.5842700113776406,8.973185686045326e-06,1.0,0.9957491755485535
97,5,850,0.44565353052068585,0.600006158576444,5.955618689768016e-06,1.0,0.997166097164154
97,5,900,0.46607802949776245,0.616149648820553,4.10598340749857e-06,1.0,0.9989373087882996
97,5,950,0.4849318915582709,0.6328774163321501,2.9483023809007136e-06,1.0,0.9992915391921997
97,5,1000,0.4993112596064969,0.6641692208224577,2.207760871897335e-06,1.0,0.9996457695960999
97,5,1050,0.5071436857455751,0.6911948431076037,1.7295300267505809e-06,1.0,1.0
97,5,1100,0.5101231033166224,0.7314833378386777,1.4207008689481881e-06,1.0,1.0
97,5,1150,0.5076933338338673,0.8258691805107439,1.227352299792983e-06,1.0,1.0
97,5,1200,0.4983721028833691,0.8931483147911567,1.1036904652428348e-06,1.0,1.0
97,5,1250,0.488239056964295,0.8676187010270131,1.033098783409514e-06,1.0,1.0
97,5,1300,0.49314888758790726,0.8165562159893118,9.898569715005578e-07,1.0,1.0
97,5,1350,0.5026129919848343,0.7599145845144342,9.663807531978819e-07,1.0,1.0
97,5,1400,0.5148906102199557,0.729196855612062,9.507238587502798e-07,1.0,1.0
97,5,1450,0.522224916420329,0.704073505343045,9.394835274179059e-07,1.0,1.0
97,5,1500,0.5238833462142387,0.6839035346893666,9.295463883063348e-07,1.0,1.0
97,5,1550,0.524717546800249,0.6642346882108878,9.204781008520513e-07,1.0,1.0
97,5,1600,0.5253591114318654,0.6368443879448408,9.121338280237978e-07,1.0,1.0
97,5,1650,0.525820450183598,0.6209960029229135,9.031921877067361e-07,1.0,1.0
97,5,1700,0.5265361838023525,0.6078217312039309,8.927663657232188e-07,1.0,1.0
97,5,1750,0.5278119123697074,0.5953151333837393,8.83987695488031e-07,1.0,1.0
97,5,1800,0.5295064221569618,0.5837846956557593,8.7405055637646e-07,1.0,1.0
97,5,1850,0.5318478070284365,0.5735021929676728,8.636608868073381e-07,1.0,1.0
97,5,1900,0.5353823748074135,0.5644491771164624,8.536333098163595e-07,1.0,1.0
97,5,1950,0.541222976298994,0.5563103967628661,8.443839760730043e-07,1.0,1.0
97,5,2000,0.5563692621101838,0.5495135181422253,8.350984899152536e-07,1.0,1.0
97,5,2050,0.6334126803498363,0.5437019446437786,8.251613508036826e-07,1.0,1.0
97,5,2100,0.9764583675792804,0.5385223988444005,8.156405328918481e-07,1.0,1.0
97,5,2150,0.986408749420095,0.533915057440298,8.071876322901517e-07,1.0,1.0
97,5,2200,0.9898015497725692,0.5298048568426845,7.981012117852515e-07,1.0,1.0
97,5,2250,0.9917118558012897,0.5260601350382471,7.885080322012072e-07,1.0,1.0
97,5,2300,0.9929416895316301,0.5227431006045065,7.805076620570617e-07,1.0,1.0
97,5,2350,0.9937692920860499,0.5196877298678094,7.721633323853894e-07,1.0,1.0
97,5,2400,0.99432740638955,0.5170301210223347,7.637828502993216e-07,1.0,1.0
97,5,2450,0.9947348417660997,0.5146251371950803,7.553661589554395e-07,1.0,1.0
97,5,2500,0.9950508800216991,0.51242281172452,7.467141927008925e-07,1.0,1.0
97,5,2550,0.9952911763485842,0.5105114540081906,7.400351478281664e-07,1.0,1.0
97,5,2600,0.9955057951619178,0.5088153134513783,7.334284646276501e-07,1.0,1.0
97,5,2650,0.9956921320326761,0.5071530369658878,7.254100182763068e-07,1.0,1.0
97,5,2700,0.9958569133802073,0.5055243944616221,7.193644364633656e-07,1.0,1.0
97,5,2750,0.9960014706556399,0.5072742655014677,7.116898927961302e-07,1.0,1.0
97,5,2800,0.9961234563497547,0.5101180554492449,7.051013426462305e-07,1.0,1.0
97,5,2850,0.996227527511014,0.5131847674653774,6.982955937928637e-07,1.0,1.0
97,5,2900,0.9963269385242765,0.5165154574082578,6.919423185536289e-07,1.0,1.0
97,5,2950,0.9964190876163211,0.5201899445319742,6.861139922875736e-07,1.0,1.0
97,5,3000,0.996504871351136,0.524464163516199,6.802133043493086e-07,1.0,1.0
97,5,3050,0.9965831193132062,0.5296446348062569,6.751813543814933e-07,1.0,1.0
97,5,3100,0.9966564352548754,0.5358918541719737,6.690815439469588e-07,1.0,1.0
97,5,3150,0.9967253766877131,0.5436530232888782,6.633075031459157e-07,1.0,1.0
97,5,3200,0.9967881588743225,0.5535382358790863,6.587823691006633e-07,1.0,1.0
97,5,3250,0.9968480039921782,0.5663931448856842,6.537323997690692e-07,1.0,1.0
97,5,3300,0.9969045501677333,0.5837704376271274,6.491710564660025e-07,1.0,1.0
97,5,3350,0.9969558909055751,0.6073857501651575,6.433970725083782e-07,1.0,1.0
97,5,3400,0.9970037504711448,0.6415901101788206,6.395778768819582e-07,1.0,1.0
97,5,3450,0.9970477750375021,0.692613652461666,6.340210347843822e-07,1.0,1.0
97,5,3500,0.9970910887565678,0.7517127690451348,6.294597483247344e-07,1.0,1.0
97,5,3550,0.9971370238701718,0.809008195897942,6.241743903956376e-07,1.0,1.0
97,5,3600,0.9971846303029167,0.8558494110868715,6.195226092131634e-07,1.0,1.0
97,5,3650,0.9972306927656756,0.891053034751515,6.168980348775222e-07,1.0,1.0
97,5,3700,0.9972743346348956,0.915959454976811,6.135494459158508e-07,1.0,1.0
97,5,3750,0.9973139963629524,0.9333165666931537,6.07920242146065e-07,1.0,1.0
97,5,3800,0.9973502194583336,0.945451002599994,6.043001690159144e-07,1.0,1.0
97,5,3850,0.9973873160102004,0.9541649444295888,6.006438866279495e-07,1.0,1.0
97,5,3900,0.9974240061564676,0.9604757807820938,5.973134307168948e-07,1.0,1.0
97,5,3950,0.9974581756908966,0.9652153462286941,5.938562139817805e-07,1.0,1.0
97,5,4000,0.9974873257702703,0.9688599347428818,5.910325739932887e-07,1.0,1.0
97,5,4050,0.9975154970725564,0.9717365520993804,5.868513994755631e-07,1.0,1.0
97,5,4100,0.9975443173730779,0.9740334806440142,5.831589078297839e-07,1.0,1.0
97,5,4150,0.9975730092422319,0.9758963640461639,5.795931201646454e-07,1.0,1.0
97,5,4200,0.9976030299596992,0.9774496233763491,5.763350827692193e-07,1.0,1.0
97,5,4250,0.9976302162054647,0.9787543648282598,5.735657282457396e-07,1.0,1.0
97,5,4300,0.9976566734445765,0.9798389398894444,5.711040671485534e-07,1.0,1.0
97,5,4350,0.9976842399246278,0.9807676211693238,5.680088861481636e-07,1.0,1.0
97,5,4400,0.9977112733498835,0.9815810805872055,5.644250222758274e-07,1.0,1.0
97,5,4450,0.9977382412301663,0.9822966119892053,5.620719321086654e-07,1.0,1.0
97,5,4500,0.9977658317263348,0.9829373038236979,5.585423537013412e-07,1.0,1.0
97,5,4550,0.9977888744059585,0.9835133847188098,5.554471727009513e-07,1.0,1.0
97,5,4600,0.997806945615484,0.9840308364176197,5.523339154933637e-07,1.0,1.0
97,5,4650,0.9978205110280838,0.9844921979864346,5.504514888343692e-07,1.0,1.0
97,5,4700,0.9978311485060037,0.9849107232421628,5.462883905238414e-07,1.0,1.0
97,5,4750,0.9978385776490133,0.9852904678038877,5.443154691420204e-07,1.0,1.0
97,5,4800,0.9978419379009703,0.9856443667257637,5.428130975815293e-07,1.0,1.0
97,5,4850,0.9978435854698443,0.985971091582388,5.392292337091931e-07,1.0,1.0
97,5,4900,0.9978438550414267,0.9862819475317418,5.369847713154741e-07,1.0,1.0
97,5,4950,0.9978408654483923,0.9865708259108745,5.345955287339166e-07,1.0,1.0
