K,epoch,classifier_mean,classifier_sample_sd,embedding_mean,embedding_sample_sd,n_seeds
97,6200,0.9286244065320411,0.14727441150743178,0.8939952640114467,0.21435433823990055,5
97,6250,0.9354849322631235,0.13191468532786962,0.894153931977187,0.21419729495496448,5
97,6300,0.9450063714127453,0.11060345789146035,0.8943475668947143,0.21395908136100356,5
97,6350,0.9624330581978096,0.07167792807061386,0.8945711318731837,0.21365026135721352,5
97,6400,0.9766808437543598,0.040009485784104654,0.8948055518776358,0.21331230867047143,5
97,6450,0.9832570685492396,0.02557632211855965,0.8950387628571572,0.21297244909066004,5
97,6500,0.9869188630641827,0.01775100584529069,0.8952819249611582,0.21260447925469747,5
97,6550,0.9891701149262564,0.013197294214358947,0.8955386267955205,0.21220003161487025,5
97,6600,0.9906191038868628,0.01055274230188538,0.8958597692658463,0.21164654824423448,5
97,6650,0.9915668804218907,0.009100288511890273,0.896331688790059,0.21075107837043455,5
97,6700,0.9922057741127401,0.008349667802906899,0.8969773880090766,0.209463600784754,5
97,6750,0.9926393566222063,0.00801396904037602,0.8980497502941154,0.2072169345080608,5
97,6800,0.9929411796922636,0.007916786748395068,0.9001047708303908,0.2027711139119075,5
97,6850,0.9931399131700425,0.007958431164780311,0.9050306141986639,0.1919031697244796,5
97,6900,0.9932740990562625,0.00806208103207451,0.9217952175401896,0.1545781888926664,5
97,6950,0.993361490232512,0.008200224259550462,0.9836047532648801,0.01751575239287647,5
97,7000,0.9934059131716908,0.008363773183537412,0.9906244409632337,0.0062157647169157745,5
97,7050,0.9934229835918635,0.008530159275027926,0.9912230657853858,0.0061261247772072345,5
97,7100,0.9933989011001221,0.008717155486365952,0.9913828761978529,0.006097648536013563,5
97,7150,0.9933416023298464,0.008913810090079228,0.9914631908420128,0.006057265204817879,5
97,7200,0.9932510445423078,0.009132455140740084,0.9915226827037956,0.006013413869430734,5
97,7250,0.9931331114835454,0.009356884588999035,0.9915743185429601,0.005968874151374777,5
97,7300,0.9929813583314988,0.009605699624522226,0.9916221600190528,0.005925044863586016,5
97,7350,0.9927978297619525,0.009871630652646912,0.9916665222212968,0.005882561167377636,5
97,7400,0.9925831947337406,0.010143915327194289,0.9917085233960898,0.005841518055770353,5
97,7450,0.9923299850965485,0.010431933066982353,0.9917481259028739,0.0058017291821863175,5
97,7500,0.9920239402158081,0.01076984736759908,0.9917859971877098,0.005763258041326293,5
97,7550,0.9916687633700902,0.011144877930585778,0.9918225056873298,0.005725974124409781,5
97,7600,0.991260628410631,0.011543998588861782,0.991857661916415,0.005689813088925757,5
97,7650,0.9907635604647534,0.012024068817115513,0.991890988009467,0.005655667163899098,5
97,7700,0.9901585584940413,0.012606179995728592,0.9919230641227591,0.0056234145461385825,5
97,7750,0.9893946695474072,0.013371509140320032,0.9919543035447832,0.00559280504847498,5
97,7800,0.9883967305380597,0.014458881585167664,0.991983336221713,0.005564335170601597,5
97,7850,0.9869744820300583,0.0162221812232322,0.9920084737668561,0.0055385782615604085,5
97,7900,0.9846052414135333,0.01971532298216301,0.992023794748483,0.005518890777417897,5
97,7950,0.9792073126571059,0.02944166571108115,0.9919936684517726,0.005527808482075591,5
97,8000,0.960010818383047,0.06983890314026467,0.9910042004681119,0.006530967740733586,5
97,8050,0.9286897137917142,0.1386226612845003,0.9077113582043846,0.19028643641143192,5
97,8100,0.9098243858794226,0.1800638017185615,0.8979791201312072,0.21215592469717443,5
97,8150,0.9021979767654048,0.19647681508038173,0.8959275031238667,0.21685596223595222,5
97,8200,0.8982883200379512,0.20462334822210745,0.8950855889803234,0.21885012247893476,5
97,8250,0.8958695571850986,0.20945276224431494,0.8946149060720926,0.22001379539834584,5
97,8300,0.8941663287626478,0.21270255581406733,0.8943262439710615,0.22076933694719628,5
97,8350,0.8928737689153416,0.21508037657725285,0.8941279250206354,0.22131951679939213,5
97,8400,0.8917781805829116,0.2170254605217707,0.8939946892552103,0.22172226536187117,5
97,8450,0.890840698475179,0.2186215821208053,0.8938999371942563,0.22203579231907694,5
97,8500,0.8922580764184099,0.21495258019142416,0.8938230547001612,0.2223109871512083,5
97,8550,0.8948692582800015,0.2086361140151104,0.89377209402329,0.2225298360425429,5
97,8600,0.9007043022443388,0.1951880162431122,0.8937355592654832,0.22271689022486604,5
97,8650,0.9190459707752741,0.15402842622915303,0.8937180505930551,0.22286053315287915,5
97,8700,0.9597706061525918,0.06445400590793282,0.8937041010655704,0.22299535956684763,5
97,8750,0.9829386208552183,0.022382234340578188,0.8936928751798028,0.223123558148389,5
97,8800,0.9849325079855638,0.021321570711341654,0.8936819867992963,0.22325008603962118,5
97,8850,0.9856288773703916,0.021516613033574612,0.8936754277676167,0.2233654637525152,5
97,8900,0.9859641489616805,0.02199181895048389,0.8936740581454712,0.22346878879771734,5
97,8950,0.9861162673141333,0.022590461681735136,0.8936741548129019,0.2235689784939878,5
97,9000,0.9861532987063627,0.023253539812680572,0.8936799230631107,0.22365570282431368,5
97,9050,0.9860889975376264,0.024004915883142217,0.8936868811402621,0.2237406725850386,5
97,9100,0.9859768877325072,0.024764753753512673,0.8936937396276519,0.22382450267149556,5
97,9150,0.9857994814259997,0.025580189201529973,0.893708620472957,0.22388902908029543,5
97,9200,0.9855604810374005,0.02646868039524079,0.8937195868601859,0.22396056450774057,5
97,9250,0.9852888075797424,0.02737470681288503,0.8937272816333676,0.2240387767765427,5
97,9300,0.9849689965633379,0.028340895220684923,0.893733367703898,0.22411947073976662,5
97,9350,0.9846072163214927,0.029361956588297426,0.8937393192891019,0.22419999522195516,5
97,9400,0.9842089358616936,0.03043184605770751,0.8937427978982972,0.22428479888323433,5
97,9450,0.9837830156012513,0.03153568800877547,0.8937474677307793,0.22436618023834454,5
97,9500,0.9833413585268924,0.03264985085626709,0.8937521730936557,0.2244477761038956,5
97,9550,0.982854743431945,0.03384015111328498,0.8937557185914097,0.22453080395341052,5
97,9600,0.9823507161201929,0.03504592328234218,0.8937596900336491,0.22461190358305844,5
97,9650,0.9817750477653937,0.03639411323872285,0.8937586240003967,0.22470275852214117,5
97,9700,0.981166182790179,0.037798241246632766,0.8937569176094325,0.2247939413515784,5
97,9750,0.980506747329388,0.039301843920600966,0.8937530150337907,0.22488816286038485,5
97,9800,0.97979434397493,0.04091140534945214,0.8937480083894218,0.22498359166197213,5
97,9850,0.979010203476761,0.04266274948783621,0.8937397275173764,0.22508511161473488,5
97,9900,0.9781258249301925,0.04462092052234409,0.8937305373825982,0.22518684998463917,5
97,9950,0.9771652120677939,0.04673261378647306,0.893721777872464,0.22528694610826375,5
97,10000,0.9761179549267719,0.04902067003196877,0.8937114056950178,0.22539041679015545,5
113,0,0.2362922473946462,0.03825826174374641,0.2380311647356039,0.017036587598563302,5
113,50,0.2337104601739655,0.024076613781973913,0.23041871159148805,0.03165089002590721,5
113,100,0.3099847546434493,0.07725265101437545,0.23331987015047895,0.031079230562649354,5
113,150,0.35014697363694536,0.10375331752846739,0.2509678758196485,0.03090195095310525,5
113,200,0.37354284168439267,0.14377381336858122,0.26113638266589095,0.03586393058500531,5
113,250,0.4033853028036133,0.18807336357320506,0.27818742176493816,0.04158858476282542,5
113,300,0.45429780849152757,0.18523337930307893,0.3135728464147246,0.06275811160125142,5
113,350,0.49894432967707664,0.19505486623160487,0.33304844709757003,0.09415391422749785,5
113,400,0.5308294063107453,0.20938626743164054,0.35883465680549387,0.1308563534446704,5
113,450,0.5505224575068032,0.21996672272404855,0.38123293972377337,0.1742151844404171,5
113,500,0.5732316609921522,0.21707495305920116,0.41098278477221717,0.18815164820014285,5
113,550,0.5837378849353013,0.21733688077456523,0.4213017425627552,0.20072074675025958,5
113,600,0.5861994092949268,0.2226216877942391,0.42661071485326846,0.21345926285696712,5
113,650,0.5838883856548478,0.23474324770595292,0.4324859861941344,0.22302381870640242,5
113,700,0.5884968843609117,0.24256968553067515,0.4453515373588023,0.22877995383607783,5
113,750,0.602381244004475,0.23779930119641854,0.4532945492083314,0.23799898874843792,5
113,800,0.616924640048205,0.23447750637647014,0.4708440366731185,0.23838669365862172,5
113,850,0.6349183073095994,0.2376208481974137,0.48898697189318296,0.23729851894825393,5
113,900,0.6616826795871155,0.24636929697583437,0.5039484815985469,0.23717090573287394,5
113,950,0.6842610826921653,0.24342331101896544,0.5226316859040191,0.23414274790802994,5
113,1000,0.6844958855353448,0.25608436419387937,0.5425146932136136,0.2255382627387046,5
113,1050,0.6961405331141284,0.2519529651456819,0.5665659409560184,0.22072738101884695,5
113,1100,0.7096110760475358,0.24378355141045177,0.5917629101150598,0.2274002460463664,5
113,1150,0.7150782582457506,0.2457893244195382,0.6341405874479406,0.24834055870845467,5
113,1200,0.72349764149331,0.2492691518727198,0.6623812432454455,0.2719246313151337,5
113,1250,0.7260159724386724,0.25955936855089845,0.6702498953235599,0.28201219429183894,5
113,1300,0.733413814705619,0.2698322898566972,0.6944760715088248,0.2588594609962244,5
113,1350,0.746725051197218,0.2735372023642851,0.7057935352140909,0.2515113813444604,5
113,1400,0.7706242044673808,0.2655134415428146,0.7148607914265973,0.24613057684379305,5
113,1450,0.7862957711911442,0.25948911410596587,0.7234469958750535,0.24097042787321968,5
113,1500,0.7954844740862183,0.2557358703892843,0.7326540964651164,0.2356075125068572,5
113,1550,0.8016247507749886,0.2518620734268695,0.7411892793114924,0.23063178768727605,5
113,1600,0.8075025409765354,0.24621755093263817,0.7509585968916852,0.22408750280754547,5
113,1650,0.8168400431440297,0.2359455769648887,0.7580187556360956,0.22090572009205134,5
113,1700,0.8356087032955175,0.21953310858181965,0.7649669237701701,0.21851364400814044,5
113,1750,0.8535977067369256,0.21101218717363138,0.7723808656064681,0.21876390941477628,5
113,1800,0.8673349359127454,0.21149769727983767,0.7804417651191109,0.22085926445692208,5
113,1850,0.8653840987016294,0.21330173130377147,0.7860346318187091,0.22434416479632008,5
113,1900,0.856001974925596,0.2165319101711103,0.7909631771001168,0.22753472622657683,5
113,1950,0.8477388016448705,0.2211705457216405,0.7954361260709935,0.23039158906049925,5
113,2000,0.8373265180373617,0.22840316535930405,0.7991710719466161,0.23233940670184594,5
113,2050,0.8265027117597156,0.2379486587606178,0.8019670291196692,0.23374676790537374,5
113,2100,0.8198946656590183,0.24496517646647228,0.8031540176872352,0.2360448268279483,5
113,2150,0.8146018841076869,0.25107989643114187,0.8038604647190059,0.23816895342979663,5
113,2200,0.8107952189578969,0.25577362604385123,0.8043154497419861,0.24003231267595182,5
113,2250,0.8080480698239367,0.2593285480551659,0.8045570601239669,0.2417641929367477,5
113,2300,0.8059331325404653,0.26215360649367225,0.8046015967076078,0.24343126446715055,5
113,2350,0.8043067434395664,0.26437157502028463,0.8043020932807804,0.2453083959768761,5
113,2400,0.8032232377067082,0.26584760113927386,0.803608113857439,0.2475146910846164,5
113,2450,0.8025987524476706,0.26668262107997714,0.8024792352125958,0.2501541763722022,5
113,2500,0.8022695419863441,0.2671256358087658,0.8011407751425667,0.25294578321404854,5
113,2550,0.8021659681997166,0.2672654773165502,0.7998670492500319,0.2555389676091294,5
113,2600,0.8023165971683893,0.26706232308922684,0.7987061458076958,0.25788321571269257,5
113,2650,0.8027112908005043,0.26652293152508805,0.7978031423907674,0.25980085136572095,5
113,2700,0.8034450020943911,0.2655200294364612,0.797059478096514,0.26143405915093626,5
113,2750,0.8042121649573909,0.2644737399384809,0.7963683403814976,0.2629483346989896,5
113,2800,0.8056134633268879,0.26252782043053763,0.7957498546455906,0.2643183383119951,5
113,2850,0.8073107787247761,0.2601327648200695,0.7952056543988337,0.26554714728588547,5
113,2900,0.8092190642504806,0.25741565697020236,0.7946566187566269,0.26674261824806594,5
113,2950,0.8105658336300195,0.25549273836750325,0.7941442517999678,0.2678581221023147,5
113,3000,0.8120945967865598,0.2533003373660157,0.7936842482905925,0.26887352083713273,5
113,3050,0.8145022652793299,0.2497592133534249,0.7932468180695402,0.26982852986440115,5
113,3100,0.8174907861489991,0.24509615358934944,0.7928648893217971,0.2706854500458472,5
113,3150,0.8208835937412681,0.23913776571391793,0.7925203338744329,0.2714730442519093,5
113,3200,0.8239164798841656,0.23154582428130135,0.7922147940731438,0.27218680174653814,5
113,3250,0.8264269666847004,0.21978494678473254,0.7919423255093423,0.272834093890471,5
113,3300,0.820228402548562,0.20655965650127647,0.7917018905434152,0.27341727195135634,5
113,3350,0.8036405519611552,0.2065416799441376,0.7914969557067055,0.27393835054570403,5
113,3400,0.7966369735222754,0.21769301291104068,0.7913205255326795,0.2744040226125995,5
113,3450,0.7968867058279294,0.2286904653399051,0.7911703477694071,0.2748198984272043,5
113,3500,0.7994008995061709,0.2395284368533585,0.7910242674684347,0.2752127569881305,5
113,3550,0.7983858234914607,0.24688154603233586,0.7908818395171904,0.27558479868333263,5
113,3600,0.8001983077882154,0.24919606463232086,0.7907568388714485,0.2759209580779109,5
113,3650,0.8047086158366927,0.2471596306238951,0.7906633977410451,0.27620139722806464,5
113,3700,0.8095346840409557,0.24428010788356935,0.7906130621650875,0.27641163936034163,5
113,3750,0.8149744050659579,0.24038743553944403,0.7906429877405531,0.276500248235099,5
113,3800,0.8215980730145652,0.23510130724279532,0.7906671769902232,0.2765846701417848,5
113,3850,0.8305491209165858,0.2276734494294188,0.7906893422366279,0.2766611102502229,5
113,3900,0.8447211033139138,0.21748451397641413,0.7907064000263716,0.2767321018626444,5
113,3950,0.8706917620919855,0.2086010984622353,0.7907173448265123,0.27679921064953816,5
113,4000,0.8844934283774605,0.20993584087374853,0.7907167165768677,0.2768680458612696,5
113,4050,0.8910337124159602,0.21191700399574784,0.7907135694664157,0.27692732674128573,5
113,4100,0.8944821115232662,0.21316251982339102,0.7906953485616738,0.27699314216480525,5
113,4150,0.8965205754347099,0.21373911546216673,0.7906658512327152,0.27705888275505763,5
113,4200,0.8978790809522919,0.21393259962241848,0.7906225527743874,0.2771272275260582,5
113,4250,0.8988504174568215,0.21394287612105956,0.7905614714468046,0.27720407032655275,5
113,4300,0.8995699775429894,0.21379475111172047,0.7904756754754001,0.27729626050355216,5
113,4350,0.9001739985638298,0.21350920549015237,0.790356945145633,0.27741299659346697,5
113,4400,0.9006805512424136,0.21322479936950806,0.7904713242108086,0.27718356681547424,5
113,4450,0.9011117688427903,0.21295220246483076,0.7906806534154486,0.27679264201783177,5
113,4500,0.9015382905467986,0.21263412221316355,0.7909177363551634,0.2763322436883701,5
113,4550,0.9019125237906697,0.21236863824159805,0.7911904447707934,0.2757850451635447,5
113,4600,0.9021948260298447,0.21222283649782225,0.7914895548784957,0.2751586178799306,5
113,4650,0.9024262737626969,0.21209053527518928,0.7917861876304221,0.2744871755745649,5
113,4700,0.902602279632258,0.21198987882706163,0.7920520368087726,0.2737989121671581,5
113,4750,0.9027265511510283,0.2119031234163763,0.7922390980225408,0.27314606804469366,5
113,4800,0.9027870464458072,0.21187877352897963,0.7923282275703722,0.27254092985062944,5
113,4850,0.9028311979083619,0.21186655269438942,0.7923093987673677,0.2719733799206044,5
113,4900,0.9028766604647166,0.2118065594140518,0.7921814365577433,0.2714265357550635,5
113,4950,0.9028871249728506,0.21173110488135655,0.7919469051128543,0.27086635924382874,5
113,5000,0.9028283070783207,0.21168447981387703,0.7915970047366081,0.27025656818472205,5
113,5050,0.9026634169392165,0.2117221681926726,0.7911028999206767,0.2695763863433362,5
113,5100,0.9023699688735607,0.21182663198987106,0.7904221366548083,0.26879140467934814,5
113,5150,0.9018848813948365,0.21198810105812704,0.7895253699767077,0.2678493133580873,5
113,5200,0.9011302951261269,0.2121140784112995,0.7883415349876791,0.26670157526694444,5
113,5250,0.899956829941034,0.212131829881031,0.7867574363875156,0.26529761516211675,5
113,5300,0.897951667004206,0.21190520036774319,0.7846560680044448,0.26357303210082894,5
113,5350,0.8942286627304812,0.2110820525961874,0.7818334020916987,0.2614237106469313,5
113,5400,0.8864417336669576,0.2094483267417835,0.778037235503509,0.2588359934359185,5
113,5450,0.8652229460458659,0.21089178955174134,0.7731446423572454,0.25594791343889,5
113,5500,0.8443003469766157,0.2220216271999325,0.7637601525144507,0.25183907306908465,5
113,5550,0.8288026559994314,0.23561679779419686,0.7575329806847729,0.25003103776746777,5
113,5600,0.8207732601705459,0.2440965410563005,0.7522188772597718,0.2491024401631582,5
113,5650,0.8155936347210698,0.24995651520587311,0.7473969934465147,0.24876195713666233,5
113,5700,0.811772063371512,0.254410273784624,0.7430478915466078,0.2488579064777278,5
113,5750,0.8086653103614028,0.2580997818380266,0.7372025412492873,0.24965890589406778,5
113,5800,0.8066000392397569,0.2604335783168064,0.7326914026501851,0.2507498343760037,5
113,5850,0.8057247189436889,0.2612747198979826,0.7296318790950003,0.2517175415771862,5
113,5900,0.8075899007372659,0.25859843643164226,0.7269651032723564,0.2527149019852279,5
113,5950,0.8098312505699297,0.2555069871056138,0.7246412937184696,0.253702738158671,5
113,6000,0.8126681740832463,0.25177466402406556,0.7226048626704812,0.2546534740483838,5
113,6050,0.8161003691491713,0.24752035833102362,0.7208029683124162,0.2555645064770206,5
113,6100,0.8200126823221455,0.24293208041664294,0.7191778365015588,0.25644609922860273,5
113,6150,0.8256920985375198,0.23674042212552496,0.7176825161804706,0.25730446601377066,5
113,6200,0.8343784651976466,0.22840669459835125,0.7162684275423152,0.2581606622346419,5
113,6250,0.8469862789253505,0.21894449467966787,0.7149241650935996,0.25901463496042865,5
113,6300,0.8599935329999513,0.21274758428014556,0.7136796059764431,0.2598403752915609,5
113,6350,0.8769874979925599,0.21060918221261343,0.7125856451315578,0.2605930712121945,5
113,6400,0.8857011094112783,0.21214337769237523,0.7116737049088276,0.26124096197441377,5
113,6450,0.8896748525260815,0.2134422523589935,0.7109275841840794,0.2617840322741877,5
113,6500,0.8920076841890497,0.2144120941885435,0.7103119939832491,0.26224276613597064,5
113,6550,0.8935094132708815,0.2152005985025975,0.709809056127529,0.26262385651395176,5
113,6600,0.8945177270048111,0.21586710946504956,0.7093954478878889,0.2629424257913773,5
113,6650,0.8952010566578621,0.21651773748418413,0.7090530705667766,0.26321019214057745,5
113,6700,0.8956417975406346,0.21717977992158244,0.7087714902887102,0.2634335389756738,5
113,6750,0.8958322444230914,0.21785401636003662,0.7085424343593978,0.26361754130488424,5
113,6800,0.8956941128379966,0.2185124482954275,0.7083474006936826,0.2637767894423481,5
113,6850,0.8950806464688582,0.2189388232982615,0.7081752125148654,0.26392187436499154,5
113,6900,0.8936140227134871,0.2189460011114392,0.7080083119344568,0.2640685330977073,5
113,6950,0.8907811476295182,0.21837954110591384,0.7077264689641573,0.2643311281159945,5
113,7000,0.8856913247313064,0.21723700699846063,0.7065587255510287,0.26545584404877826,5
113,7050,0.8766613484275598,0.21608203546081603,0.7049277398271815,0.2670630327915003,5
113,7100,0.863457436196233,0.2174576311490398,0.7045718064581175,0.2674223518477322,5
113,7150,0.8516062213176787,0.22198991557218647,0.7045218891941746,0.26748204259423164,5
113,7200,0.8425653369908104,0.2270620603635195,0.7045548490804834,0.26746418662072985,5
113,7250,0.8364375034193379,0.2313724826084731,0.7046354240563876,0.26740509682835634,5
113,7300,0.8320849746602015,0.23481537829765992,0.7047445668873115,0.2673228628425961,5
113,7350,0.8289826547654855,0.23740576042382217,0.7048866543842125,0.26721393327751397,5
113,7400,0.8269310040784449,0.23912061956448188,0.7050535308828718,0.26708550755739796,5
113,7450,0.8256353015488677,0.24016806493883708,0.7052442541651502,0.26693866634008157,5
113,7500,0.8247073718221088,0.24087076210992292,0.7054728403523215,0.2667619298192571,5
113,7550,0.8241446030000288,0.24118534008943712,0.705727862545235,0.26656588248827834,5
113,7600,0.8237375131911534,0.24135379331029924,0.7060175667081714,0.26634368991416446,5
113,7650,0.8233755794903016,0.24149831725377183,0.706339648640463,0.2660972547551956,5
113,7700,0.8226744595513623,0.24209264690644056,0.7067112923427069,0.2658133410189595,5
113,7750,0.8204279674305284,0.24469561199063283,0.7071230965345988,0.2655007880941352,5
113,7800,0.8160347394319001,0.25047585752554474,0.7075827453580114,0.2651544018710539,5
113,7850,0.8134738666363535,0.2542211606570973,0.7080875297114562,0.2647781489268361,5
113,7900,0.8120321398048751,0.2566298814908236,0.7086621987477488,0.2643545271954729,5
113,7950,0.812056239093858,0.25697679282592784,0.7092908325167495,0.26389725507504963,5
113,8000,0.8115250158758318,0.2582078621579721,0.7099894013008698,0.2633965223045836,5
113,8050,0.8134543916072501,0.2556238067460461,0.7107815488034874,0.2628380536584409,5
113,8100,0.8151777855186916,0.25333375316550577,0.7116818338829781,0.26221583879040805,5
113,8150,0.8166125134940325,0.25150578424613745,0.712708523936181,0.261522624767225,5
113,8200,0.8178164723684155,0.25004585926254513,0.7138960511726964,0.2607444494682427,5
113,8250,0.8188233821978597,0.24887984243784814,0.7156968048697441,0.25944188826733355,5
113,8300,0.8197430800018051,0.24784422968555378,0.7177582556520227,0.25799517713244785,5
113,8350,0.8206596756189605,0.246820246409925,0.7201111501397255,0.25640466633912623,5
113,8400,0.8215868594712971,0.24579635755787385,0.7227956259522885,0.25467075434012165,5
113,8450,0.8224736147582685,0.24483697533844015,0.7258669351864963,0.2527954487732709,5
113,8500,0.8233667627469248,0.24387767050291076,0.729354247506946,0.2508168189343382,5
113,8550,0.8242361789037845,0.24296006006923881,0.7332829241537651,0.24879067934809126,5
113,8600,0.8250891367134633,0.24204582768861158,0.7377215834942052,0.24677695254092769,5
113,8650,0.8259061859138875,0.2411706801378673,0.7436571810513477,0.2446663861553254,5
113,8700,0.8265903883422411,0.2404544833251851,0.7534094594104916,0.2427979438738908,5
113,8750,0.827128946129577,0.23990501553925614,0.7605087967810598,0.24224735541062092,5
113,8800,0.8275207750564143,0.23950581965053958,0.767593613873802,0.24249358964033157,5
113,8850,0.8278324002051687,0.23918584424418535,0.7743434694805424,0.2433890112883077,5
113,8900,0.8280248471454453,0.23898932865593514,0.7805110002252565,0.24464614952114208,5
113,8950,0.8281862353936238,0.23882269327020383,0.7860867342160458,0.24599564423437956,5
113,9000,0.8283165050353802,0.23868256210073208,0.7909369373831132,0.24705499893859112,5
113,9050,0.8284566132957547,0.2385366213946508,0.7954156229998955,0.2473069509029786,5
113,9100,0.8287305495219981,0.2382400047022697,0.801772037030135,0.24432713326066896,5
113,9150,0.8290640590830998,0.23787578264637543,0.8051897761190219,0.24401168548726096,5
113,9200,0.8294459295640575,0.23746268217326558,0.8086315773696623,0.24302409425634242,5
113,9250,0.829764786997974,0.23712380433740068,0.8121742860685813,0.24144190495081513,5
113,9300,0.830103782892803,0.23675585769328814,0.8157765569702884,0.2394702907209556,5
113,9350,0.8305101523664085,0.2363126361146104,0.819483529791368,0.23717618014051386,5
113,9400,0.8309263298894174,0.23588080693611171,0.8234918577787257,0.23446125668784956,5
113,9450,0.8313015332896344,0.2355213202315889,0.8281760440478991,0.23114457169460834,5
113,9500,0.8316420268169756,0.2352258593456964,0.8340040202975594,0.22707442495848276,5
113,9550,0.8319323677177032,0.23503481851532398,0.8408864135564396,0.22273182813613424,5
113,9600,0.8322090569201375,0.23491076198045757,0.8487741181197982,0.21863746168563686,5
113,9650,0.8325120909563125,0.23475796480405312,0.8596187691560603,0.2148469530257719,5
113,9700,0.8327597007487569,0.2346770043998918,0.8691549477022557,0.21356893212309305,5
113,9750,0.8329930813769683,0.23459257908586664,0.8753490005650856,0.2138041936911928,5
113,9800,0.8332302322363591,0.2344279814247246,0.8799711650033698,0.21449878693174404,5
113,9850,0.8336731164518066,0.23390458793443344,0.8834636467068473,0.21529894946287848,5
113,9900,0.8343511598735367,0.23305812837654322,0.8861197615942884,0.2160563889547913,5
113,9950,0.8350754565657725,0.232124848463262,0.8881739884935543,0.2167179568439909,5
113,10000,0.8356958716567432,0.2314089147755846,0.8897784227151819,0.21727347885469145,5
