architecture,K,epoch,matched_mean,matched_std,shuffled_mean,shuffled_std,n_seeds
lstm,79,58,0.012143480365614929,0.015084748870060647,-0.0004314938349045851,0.003317842686606192,5
lstm,79,59,0.012240013257985408,0.015403389275706988,-0.0004097292477704682,0.0033823567865991526,5
lstm,79,61,0.012259088672051619,0.01591468511096864,-0.0003596950765271374,0.0034825465882933264,5
lstm,79,63,0.012042963077781254,0.01621020366339192,-0.0003031852313202188,0.0035442302331648817,5
lstm,79,65,0.011621628696271199,0.0162718241935491,-0.00023685897175543458,0.003572306056593602,5
lstm,79,67,0.01105468249432268,0.016135309972006042,-0.00015416822522702637,0.0035785626976690605,5
lstm,79,69,0.010415296673371639,0.015875915777650386,-4.858581292605758e-05,0.0035774081539476895,5
lstm,79,72,0.00948292615543495,0.015427627960775885,0.0001555145649810667,0.0035786074163579556,5
lstm,79,74,0.008981449635744942,0.015150755524126194,0.0003135582264430771,0.0035803006838165045,5
lstm,79,76,0.008653988457458565,0.0148859237789112,0.00047363599790411224,0.0035800595705990546,5
lstm,79,79,0.008612520061917008,0.014454594286564692,0.0006767806222470794,0.003579066021844274,5
lstm,79,81,0.008930963255580833,0.014114898763259883,0.0007626709259408752,0.0035825697602538497,5
lstm,79,84,0.009914540605652208,0.013522333110131285,0.0007960271106428711,0.003604429403700203,5
lstm,79,86,0.010856313160014508,0.01309353322885001,0.0007580309475514446,0.00363851454554686,5
lstm,79,89,0.012568949010496738,0.012441935467393837,0.0006345562915583654,0.0037303966484710173,5
lstm,79,92,0.01447922116587915,0.011816552551684834,0.00046816448245558045,0.0038674648358518,5
lstm,79,95,0.01647666920418065,0.011220730227254854,0.00030348154161123874,0.004028232066037352,5
lstm,79,98,0.018567726663141732,0.010600283170479313,0.00017787571135521144,0.004181776616202492,5
lstm,79,101,0.02084386045183581,0.009885415327668037,0.00010898277477073298,0.00429768663678748,5
lstm,79,104,0.023428293406657648,0.009015584877347226,9.963212050481916e-05,0.0043629246518207526,5
lstm,79,107,0.02644953785883179,0.007957005525724519,0.0001447089850961692,0.004391240177019103,5
lstm,79,110,0.030037789331195597,0.006760219898538279,0.00023651927518922536,0.004412866971071633,5
lstm,79,114,0.035923851165269485,0.0055503699532443804,0.00042145452409711616,0.004472048477035693,5
lstm,79,117,0.04133166037669429,0.006098609889362315,0.0006001595124309785,0.004544240743311383,5
lstm,79,121,0.050087950491472376,0.009874276030263533,0.0008826636176045727,0.004655914233183964,5
lstm,79,125,0.0607819646175495,0.01638017620531921,0.0011954715225757993,0.00476423804873672,5
lstm,79,129,0.07351542662743743,0.025106639581397566,0.0015063010229979296,0.004882238808104296,5
lstm,79,133,0.08830731683275354,0.03585180726526776,0.0017897187267501113,0.005031829039455406,5
lstm,79,137,0.10510214804016582,0.04831652733715007,0.002025523073856835,0.005190100709044606,5
lstm,79,141,0.12383534054987136,0.06218208286106892,0.002200482147866874,0.005303949750963651,5
lstm,79,146,0.14978656868527435,0.08103704252030372,0.002335680653353281,0.005340079259131085,5
lstm,79,150,0.17222863230726215,0.09691995398927199,0.0023897756093963713,0.005303666024836041,5
lstm,79,155,0.201674986985192,0.11700123353115136,0.002403037110329868,0.005234046737348918,5
lstm,79,160,0.23176391453370632,0.13630514814254116,0.0023650285692293064,0.005191091469548241,5
lstm,79,165,0.26160468548640303,0.15378541056736192,0.002280558128693321,0.005204919240773307,5
lstm,79,170,0.29052363064837594,0.1685336541801055,0.0021511682299017684,0.00525579796463176,5
lstm,79,176,0.32328487543051104,0.18158961144646646,0.0019496818443391667,0.0052977810730393945,5
lstm,79,181,0.34853585771112955,0.18823841048955492,0.001772228522437761,0.0052956622206059845,5
lstm,79,187,0.37610073547713585,0.1915746839320426,0.001587303484206249,0.005245346484439571,5
lstm,79,193,0.40066795596856275,0.1909114603745091,0.0014457884880000088,0.005156279842394446,5
lstm,79,199,0.4224989367826167,0.18759606863837328,0.0013310289459367679,0.005065303020950156,5
lstm,79,205,0.4419102633368496,0.18281122010346773,0.0012246047108121385,0.00499489479681806,5
lstm,79,211,0.4591840106081241,0.17728159312698122,0.0011063358531358393,0.0049539083333337616,5
lstm,79,218,0.4769253015516471,0.17045336686638005,0.0009491085787229561,0.004950456403778945,5
lstm,79,225,0.4923451956183274,0.16362823069913715,0.0008027819046699383,0.004986488780163766,5
lstm,79,232,0.5057206387004032,0.15706596747962165,0.0006922286589976243,0.005042610329023074,5
lstm,79,239,0.5172869388207623,0.15095404706177262,0.0006119817046258932,0.005107980058419855,5
lstm,79,247,0.5284770035132219,0.14468777917240694,0.0005443814278270531,0.0051853091363623085,5
lstm,79,255,0.5377117366585514,0.1393062870352565,0.0005052836126607228,0.005260816625464694,5
lstm,79,263,0.5453112771614623,0.13474429893500192,0.0004912797660870466,0.005330311987055178,5
lstm,79,271,0.5516313563611851,0.1308540701361851,0.0004909847810850928,0.005393046060709544,5
lstm,79,279,0.5569715346084185,0.12753278316336233,0.0004932977715452912,0.005446609581363599,5
lstm,79,288,0.5620761378081165,0.12439656973427439,0.000491707786748099,0.005492992206988748,5
lstm,79,297,0.5664520273389162,0.12179855630514956,0.0004849775438350008,0.005528242414525375,5
lstm,79,307,0.5706839115578012,0.1194251250966618,0.00047356374762023664,0.005561745147036713,5
lstm,79,316,0.5740698251249,0.11764667740378766,0.0004608139108234433,0.005589321055677568,5
lstm,79,326,0.5774757440425019,0.11597957431817492,0.0004436797525346245,0.005615723956993844,5
lstm,79,336,0.5805845545381797,0.11456153271633833,0.0004237098198763336,0.005637661847389244,5
lstm,79,347,0.5837263210915593,0.11322117813753427,0.0003999973020104946,0.005656427781891038,5
lstm,79,358,0.5866274509574172,0.11205505138460153,0.00037598683700434726,0.005670046142239293,5
lstm,79,369,0.5893300921773219,0.11102394235781668,0.0003520015013739117,0.005679484764708795,5
lstm,79,381,0.5920883458664368,0.11002613016965439,0.0003263006913065027,0.005685718279248536,5
lstm,79,393,0.594679455665718,0.1091362390912266,0.00030132391600247427,0.005688819680278223,5
lstm,79,405,0.5971285130528458,0.10833623741589066,0.00027689765715565933,0.005689003493269979,5
lstm,79,418,0.5996441162962756,0.10755357037298223,0.0002511925662068572,0.005686330942703781,5
lstm,79,431,0.6020360808905749,0.10684620756630248,0.00022625552264030259,0.005681199165761385,5
lstm,79,444,0.6043223522572523,0.10620266534904119,0.00020174515567812756,0.005674056131506982,5
lstm,79,458,0.6066814927880573,0.10557042462287564,0.00017595961367815362,0.005664643726348505,5
lstm,79,473,0.6091056241663784,0.10495370337289309,0.00014919615815459572,0.005653156249271125,5
lstm,79,488,0.6114362146116432,0.10439147477869502,0.00012297453048207754,0.005640500042451374,5
lstm,79,503,0.6136851457664106,0.10387681341225807,9.743909926240961e-05,0.0056271585065460735,5
lstm,79,519,0.616004591669317,0.10337342245041457,7.094430450032222e-05,0.005612357021651977,5
lstm,79,535,0.6182516646219842,0.10291055623893752,4.5258647230044834e-05,0.005597206075178126,5
lstm,79,552,0.6205692031467903,0.10245883187931029,1.884398913700406e-05,0.0055809192401782455,5
lstm,79,569,0.6228223480632349,0.10204239995571368,-6.544335582100991e-06,0.005564505256747789,5
lstm,79,587,0.6251455922067641,0.10163676510041858,-3.237288583916795e-05,0.005547271881043605,5
lstm,79,606,0.6275355338793596,0.101243167895354,-5.857184970449805e-05,0.005529349662377559,5
lstm,79,625,0.629868741290999,0.10088191766238852,-8.359265109809354e-05,0.005511529523699924,5
lstm,79,644,0.6321511996486799,0.10055027571920812,-0.00010735972194743301,0.00549395341934979,5
lstm,79,665,0.6346216731041305,0.10021398873573466,-0.00013232568900223667,0.005474711947989478,5
lstm,79,685,0.6369278195326891,0.09992106528537723,-0.00015471306390164863,0.00545650512528149,5
lstm,79,707,0.6394178740402303,0.09962617585297048,-0.0001777674306333129,0.005436706158820381,5
lstm,79,729,0.6418639718948876,0.0993569730002854,-0.00019912664317069516,0.0054173012949577,5
lstm,79,752,0.6443782310692316,0.09909888829152257,-0.0002195864903100201,0.005397472942148113,5
lstm,79,776,0.6469581996646475,0.09885337635808564,-0.0002388035461970795,0.005377310167664433,5
lstm,79,800,0.649497383065445,0.09862858680640846,-0.0002558602085496433,0.0053578915449435755,5
lstm,79,825,0.6521006037630566,0.09841467097772524,-0.00027145538513268007,0.005338431714098781,5
lstm,79,851,0.6547662938755491,0.09821085515656416,-0.0002855100541020285,0.005319070468845985,5
lstm,79,878,0.6574911050341516,0.09801628303923132,-0.0002979770535707563,0.005299797833100445,5
lstm,79,906,0.6602720463250961,0.09783069322824521,-0.0003089023940103642,0.005280747226037874,5
lstm,79,934,0.663008300992067,0.09765917700067056,-0.0003180425830273505,0.005262449264937113,5
lstm,79,963,0.6657965707268501,0.09749411478715464,-0.0003259374101756349,0.005244041509984039,5
lstm,79,994,0.6687259934249855,0.09733020338271789,-0.00033284803192006485,0.005224725053428281,5
lstm,79,1025,0.6716034782073089,0.09717727738292746,-0.00033865538083683954,0.005205423712297847,5
lstm,79,1057,0.6745205718303533,0.09702918533812391,-0.0003436497399463001,0.005185427798961805,5
lstm,79,1090,0.6774735224166644,0.09688424040342143,-0.0003482464865180512,0.00516431602461361,5
lstm,79,1125,0.6805454775684034,0.09673741878987074,-0.00035254118609197185,0.0051414219963106175,5
lstm,79,1160,0.6835576916437995,0.09659557847216019,-0.00035652110132240196,0.005117923853160696,5
lstm,79,1197,0.6866788245157999,0.09644844839311104,-0.00036036287082229327,0.005092333889653986,5
lstm,79,1234,0.6897374573726638,0.09630197123153302,-0.00036388944448119615,0.00506606628094706,5
lstm,79,1273,0.6928952323310169,0.09614554788126284,-0.00036716161861015536,0.005037871346426723,5
lstm,79,1313,0.6960635656864141,0.09597960450668547,-0.0003701011052098316,0.005008586270028041,5
lstm,79,1354,0.6992380272629414,0.09580058467604738,-0.00037263461770664885,0.004978586094352774,5
lstm,79,1397,0.7024880560970589,0.09559857837978436,-0.0003748383636835795,0.004947362093203727,5
lstm,79,1441,0.705730723085151,0.09537417393812142,-0.0003765875361744438,0.004915988477342325,5
lstm,79,1486,0.7089617791489611,0.0951230851445314,-0.00037790346348178796,0.004884722384206019,5
lstm,79,1533,0.712245762427482,0.0948355109984294,-0.00037877181940768994,0.00485322440762896,5
lstm,79,1581,0.7155060670078053,0.09451323889944635,-0.00037927170348378976,0.004822615291982714,5
lstm,79,1631,0.7188044519496115,0.09414577247108749,-0.0003794239256804168,0.004792592860907307,5
lstm,79,1682,0.7220685239033211,0.09373733709064355,-0.000379378170304219,0.004764023127438177,5
lstm,79,1735,0.7253554211794306,0.0932775678828763,-0.00037914001597628386,0.004736698363852436,5
lstm,79,1789,0.7285955843491783,0.09277415643905124,-0.00037875316842440177,0.004711377955559297,5
lstm,79,1845,0.7318424990131179,0.09221639672045229,-0.0003781416370547344,0.0046876230319532405,5
lstm,79,1903,0.7350877092925765,0.09160153481803808,-0.0003771929481025895,0.004665643215344453,5
lstm,79,1963,0.7383208504338211,0.09092839857381693,-0.00037561812806742866,0.004645984687693341,5
lstm,79,2025,0.7415318895739651,0.09019546498451136,-0.0003728298373196371,0.004629317134278492,5
lstm,79,2089,0.7447121883117245,0.08940233780838547,-0.00036861231865055916,0.004615627038091492,5
lstm,79,2154,0.747806298875701,0.08856344771807464,-0.0003629348870925702,0.004604794581983235,5
lstm,79,2222,0.750900225519046,0.08765417177680256,-0.00035533170735288033,0.004596144342373249,5
lstm,79,2292,0.7539364035535898,0.0866895837126314,-0.0003454935688571205,0.0045893929079300405,5
lstm,79,2364,0.7569078586464126,0.08567380776132445,-0.000333249380243136,0.004583750150614089,5
lstm,79,2438,0.759810096964124,0.08461252274116716,-0.0003188691131410425,0.0045787011409950985,5
lstm,79,2515,0.7626769150407376,0.08349655900851463,-0.00030263411423010094,0.004573898449739949,5
lstm,79,2594,0.7654668501768505,0.08234477461952955,-0.00028527905733456585,0.004569408096769137,5
lstm,79,2675,0.7681777451449597,0.08115986250314935,-0.0002673284440505708,0.004565417380499697,5
lstm,79,2759,0.7708362837122105,0.07992839062445804,-0.00024868551076645746,0.004562339986425134,5
lstm,79,2846,0.7734344088271563,0.07865342456797635,-0.00022902357601620513,0.004560854784081706,5
lstm,79,2936,0.7759666852607713,0.07733968448048512,-0.0002079061256530337,0.004561436114826875,5
lstm,79,3028,0.7784033825381218,0.07600691004750222,-0.00018547285653809417,0.004564619103614813,5
lstm,79,3123,0.7807703398031964,0.07464505656780963,-0.00016176783940649516,0.0045707764290276315,5
lstm,79,3221,0.7830640517989528,0.07325676480314541,-0.00013712625025210783,0.004580087100435284,5
lstm,79,3323,0.7853013443983795,0.07183017830316482,-0.0001116070336983261,0.004592926589986206,5
lstm,79,3427,0.7874361319180924,0.07039598101422079,-8.612796405170001e-05,0.00460905903597064,5
lstm,79,3535,0.7895110691731331,0.06892932251469447,-6.070932038254942e-05,0.004628158931073471,5
lstm,79,3646,0.7915050719128756,0.06744966431407493,-3.578085078846382e-05,0.0046493864861806575,5
lstm,79,3760,0.7934085943365947,0.06597056620684852,-1.1445560035461961e-05,0.004671799223626479,5
lstm,79,3879,0.7952511134652603,0.064473873310701,1.2371829534055246e-05,0.004694568231088653,5
lstm,79,4000,0.7969894337507327,0.06299970509969768,3.494489305399251e-05,0.0047167568276370074,5
lstm,79,4126,0.7986649597551918,0.06151627427708005,5.6714573662776034e-05,0.004739408537250211,5
lstm,79,4256,0.8002543866011219,0.060046909552465284,7.763143472636659e-05,0.00476385494211514,5
lstm,79,4390,0.8017531512064922,0.058605937118282846,9.844220570856786e-05,0.0047912431866950975,5
lstm,79,4528,0.8031636717098477,0.057205596915554074,0.00012099288064522338,0.004822909922911458,5
lstm,79,4670,0.8044893727638055,0.05585791875393288,0.00014653345054409448,0.004859577648132564,5
lstm,79,4817,0.8057411398183414,0.054567875218114584,0.0001750967477300044,0.004901159749358103,5
lstm,79,4968,0.8069156849242868,0.05335664891772382,0.00020573274972597206,0.004945881701028477,5
lstm,79,5124,0.8080275601787955,0.052225831804854204,0.00023725307264186416,0.0049915048134031945,5
lstm,79,5285,0.809080415035897,0.05118904990738535,0.0002683768733102223,0.005035903647457157,5
lstm,79,5452,0.8100838960941914,0.05025459733425051,0.0002982526266271875,0.005078163292147444,5
lstm,79,5623,0.8110320301740759,0.04944466050774624,0.0003256770816255526,0.005117977695776425,5
lstm,79,5800,0.811944738128136,0.04875947149276538,0.000351039119234085,0.005156838950594971,5
lstm,79,5982,0.8128238163921857,0.04821337713853815,0.0003749119890561323,0.005193695651028254,5
lstm,79,6170,0.8136810437080803,0.04781246352081835,0.0003968885417497124,0.005227166886167718,5
lstm,79,6364,0.8145222755218541,0.0475665295748262,0.00041573948469546056,0.005257172307814429,5
lstm,79,6564,0.8153534603519651,0.04748022101519366,0.0004310104200131658,0.005283437935833748,5
lstm,79,6770,0.8161818655704529,0.0475523754835112,0.00044270702667636964,0.005304958434500227,5
lstm,79,6983,0.8170167706532938,0.047779402128780735,0.00045041311618475906,0.0053212614966385826,5
lstm,79,7203,0.8178620850520864,0.04815183428656435,0.00045321454559666514,0.0053317979894665765,5
lstm,79,7429,0.8187224668947957,0.04865296915970478,0.00045095312412460255,0.005335862927708593,5
lstm,79,7662,0.8196103713382786,0.049268609815049505,0.0004438687456486694,0.005333354564351773,5
lstm,79,7903,0.820536319288615,0.04998594555008449,0.0004320866545611101,0.005324792880853369,5
lstm,79,8152,0.8215031662364589,0.05078722387470001,0.00041571584822562585,0.00531098495390694,5
lstm,79,8408,0.8225034425759639,0.05165315575915103,0.0003947360699144264,0.005292475705460449,5
lstm,79,8672,0.8235389688650111,0.052573074912006044,0.0003682102688358927,0.005269693115916678,5
lstm,79,8945,0.82461375006707,0.053535706467020994,0.00033582430501107334,0.005244383235037969,5
lstm,79,9226,0.825720962179318,0.054522314659551,0.0002975656906252259,0.005217119614027526,5
lstm,79,9516,0.8268644821581805,0.055523251311333656,0.00025324314548468875,0.005188534797064112,5
lstm,79,9815,0.8280457052006198,0.0565272190888059,0.00020291988511034458,0.005160184459906281,5
lstm,79,10124,0.8292676552645324,0.057527571805574836,0.0001477207536428167,0.005133200309193447,5
lstm,79,10442,0.8305244702700403,0.05851660011823313,9.020423735059853e-05,0.00510838325059102,5
lstm,79,10770,0.8318273088007043,0.05948424349113244,3.0235946349068883e-05,0.005087114707287673,5
lstm,79,11109,0.8331851721770589,0.06042323306215841,-3.198005128369728e-05,0.005069874191401512,5
lstm,79,11458,0.8346041232205534,0.061319037269946176,-9.613837123322242e-05,0.005056798049397352,5
lstm,79,11818,0.8360952993038764,0.062175102982373755,-0.0001624996085507091,0.005047344734242664,5
lstm,79,12189,0.8376670673416615,0.0629895180994545,-0.00023300926185342957,0.005042809902511813,5
lstm,79,12572,0.8393393442111373,0.06376072288414879,-0.00030684963250709985,0.005041371835054516,5
lstm,79,12968,0.8411433754461475,0.06447747203752187,-0.0003826216152294226,0.00504144343009976,5
lstm,79,13375,0.8430805602714779,0.06513450747252784,-0.0004574791337308093,0.005040239557292746,5
lstm,79,13796,0.845189064339308,0.06572469787312216,-0.0005295925786622669,0.005037731044106493,5
lstm,79,14229,0.8474796729847679,0.06625288233277786,-0.000598389807260431,0.005033719498132953,5
lstm,79,14677,0.8500188786002459,0.06670971187683805,-0.000662663184498727,0.005027473284349931,5
lstm,79,15138,0.8528913994488908,0.06698624316528477,-0.0007234611263869824,0.005019880836573035,5
lstm,79,15614,0.8561321376339566,0.0670314781659332,-0.0007821220091468219,0.005011325407046074,5
lstm,79,16104,0.859721820711402,0.06694589420571233,-0.0008393120866424415,0.004998496695300096,5
lstm,79,16611,0.863685311636473,0.06678623669815825,-0.0008950119966912865,0.004977064706726871,5
lstm,79,17133,0.8680164833533259,0.06659079975854786,-0.0009467775451520926,0.004948768427018723,5
lstm,79,17671,0.8729177238822856,0.06579725901825696,-0.0010047624226995487,0.004900466019611432,5
lstm,79,18227,0.8782991626189102,0.0642557323758346,-0.0010755198163654733,0.004847191268109725,5
lstm,79,18800,0.883965224589445,0.06206478300514717,-0.001147491451151767,0.004783053361880087,5
lstm,79,19391,0.889609263735925,0.059634868629238606,-0.0012205109202756408,0.004719069893174142,5
lstm,79,20000,0.8949033396136705,0.057503088710264716,-0.0012863458895381887,0.004655043339398166,5
lstm,97,1,0.001039319780505192,0.024838556415125244,0.0014476692344160542,0.003009584928045751,5
lstm,97,2,0.0010168662360946247,0.024858475411836046,0.001477561400591169,0.002989223228677319,5
lstm,97,3,0.0010359486971921162,0.024841258139487656,0.0014979763285255996,0.002950439580661831,5
lstm,97,4,0.001088317608600918,0.024804413793379783,0.0015083236130220472,0.0029052745666891394,5
lstm,97,5,0.0011620249524250629,0.024757145145802354,0.0015109227111690228,0.0028580988224038797,5
lstm,97,6,0.001249722133306743,0.024700051852705133,0.001506748407070774,0.002807538775063076,5
lstm,97,7,0.001349023143566498,0.02462957517015567,0.0014948664457754368,0.002752439644297009,5
lstm,97,8,0.001457686999864234,0.024539223587664593,0.0014739460393514005,0.0026923630813198173,5
lstm,97,9,0.001574843984593724,0.024418922279645854,0.001443135883098926,0.0026277357759660696,5
lstm,97,10,0.0017029535469220661,0.02426060181306858,0.0014026890831271108,0.002559232315555718,5
lstm,97,11,0.0018493779575297626,0.024062775411832375,0.0013538593564965122,0.0024876277940961123,5
lstm,97,12,0.002021307725376566,0.02382837473385713,0.001298102443209705,0.0024142228246761847,5
lstm,97,13,0.0022225170848226465,0.023560862742535285,0.0012367880615749267,0.002341183870761783,5
lstm,97,14,0.002452207805634467,0.023266026085639244,0.0011714621449693831,0.0022715750022226345,5
lstm,97,15,0.0027092628473571424,0.022954272877496063,0.001104362145809471,0.002209126674497871,5
lstm,97,16,0.0029951297406482446,0.022638429642740477,0.0010384334508493826,0.002157504901393505,5
lstm,97,17,0.0033109299935834093,0.02233107834251155,0.0009769715747689237,0.0021196488386065245,5
lstm,97,18,0.0036558704555015907,0.022044225255838573,0.0009238440192810965,0.0020970654440357565,5
lstm,97,19,0.004027964121345944,0.021787733697338107,0.000883226794158163,0.002089243047770404,5
lstm,97,20,0.004424204813804296,0.021569418986952388,0.0008582154872323267,0.0020939041862242267,5
lstm,97,21,0.004839945340674241,0.021395072832573227,0.0008499157414290903,0.0021081864470355854,5
lstm,97,22,0.005268621336441573,0.02126710889123362,0.0008574949581102368,0.002129584377431119,5
lstm,97,23,0.005702253080534467,0.021183078933497277,0.0008787204999349951,0.0021558590068282463,5
lstm,97,24,0.006132760381115711,0.02113525843870973,0.0009106463996392079,0.002184917654417314,5
lstm,97,25,0.006553304533285459,0.021111148511828923,0.0009501585283726479,0.0022148120286787742,5
lstm,97,26,0.006959438551559939,0.021095662770858274,0.0009942253684992602,0.002243837948048546,5
lstm,97,27,0.007348839082443435,0.021074153446709706,0.001040005216938639,0.0022706035148201452,5
lstm,97,28,0.0077207545010092625,0.02103386310339819,0.0010849310078132196,0.0022938727455651753,5
lstm,97,29,0.008075578975775745,0.020964288393349066,0.0011268996365105862,0.002312453236266458,5
lstm,97,30,0.008414164005650811,0.02085713152654256,0.0011643390060860404,0.0023252933434785186,5
lstm,97,31,0.00873718359955582,0.02070637372282592,0.0011961483807712684,0.0023315555581352758,5
lstm,97,32,0.009045144695204026,0.02050839997523014,0.0012216276484975873,0.0023307199867044427,5
lstm,97,33,0.009338687219233,0.020261949531545517,0.0012404036621491553,0.002322593932887127,5
lstm,97,34,0.00961869344969853,0.019967962682836102,0.0012523802868233383,0.002307401785960603,5
lstm,97,35,0.009886125220275817,0.019629448063898318,0.0012576595069534544,0.002285820706961979,5
lstm,97,36,0.010141943691391672,0.01925119497004086,0.001256548988951163,0.002258903376358146,5
lstm,97,37,0.010386894007548785,0.01883929840990658,0.0012494832686799078,0.00222790110410815,5
lstm,97,39,0.010845881634978481,0.017942518013374792,0.0012191332311271505,0.00215898484194624,5
lstm,97,40,0.011060064430676513,0.017471629011901187,0.0011965523743789883,0.0021236328268418392,5
lstm,97,41,0.011264073886572504,0.01699457701175371,0.001169450076908556,0.0020891570422971423,5
lstm,97,42,0.011457923913095044,0.016517572260576395,0.0011381309293962169,0.002056480172632206,5
lstm,97,44,0.011814489871478318,0.015587428850725948,0.0010644693021084645,0.001999377393986467,5
lstm,97,45,0.011977759955275535,0.015145806229452023,0.0010233718186834985,0.0019753263979185856,5
lstm,97,46,0.012132457789866463,0.014727914891943793,0.0009807313915101792,0.0019535938720662634,5
lstm,97,48,0.01242187308151492,0.013991677336314436,0.0008952142613503532,0.0019129379771381679,5
lstm,97,49,0.01255859482457452,0.013687765386429433,0.0008535939246179429,0.0018916133181032858,5
lstm,97,51,0.01281937137580148,0.013232959390231037,0.0007731264697873037,0.0018407686364810664,5
lstm,97,53,0.013065367461689712,0.012996359973585824,0.0006969747769662724,0.0017695186214735344,5
lstm,97,54,0.013183887082743942,0.012961315024857506,0.0006614015129687539,0.0017238247293664803,5
lstm,97,56,0.01341263097230563,0.013053038801262235,0.0005993334154078044,0.0016135827042201253,5
lstm,97,58,0.013623953564087927,0.013336043316321647,0.0005546486756426658,0.0014872151541296286,5
lstm,97,59,0.013717134667265648,0.013531451910572825,0.000539861078446581,0.0014246715607820306,5
lstm,97,61,0.01385610652891826,0.013975878918568982,0.0005265193884946911,0.0013223034539276677,5
lstm,97,63,0.013900698109173121,0.014409744621325682,0.0005326033982542167,0.0012800311659457808,5
lstm,97,65,0.013828735595793853,0.014752108357080835,0.0005483351200107683,0.0013190734830499807,5
lstm,97,67,0.013651381792441733,0.014970509792728197,0.0005595843312569716,0.0014358801443531898,5
lstm,97,69,0.013422658861281628,0.015096357022511811,0.0005530105238590342,0.001611918504244948,5
lstm,97,72,0.01315000446073947,0.01528059364042798,0.0004932021877033399,0.0019476422446252908,5
lstm,97,74,0.01310641579394344,0.015495962472816052,0.00041558531559438645,0.002199498519561873,5
lstm,97,76,0.013213395208555726,0.015797237918160217,0.0003098614410862233,0.0024630506477344174,5
lstm,97,79,0.013656804381472968,0.01630145668091451,0.000112005554754715,0.0028643733731550628,5
lstm,97,81,0.01410824268911666,0.016578799965984426,-3.440361001693596e-05,0.0031260418565392796,5
lstm,97,84,0.01495385863594681,0.016799361014554287,-0.0002547912663584583,0.003496098021997576,5
lstm,97,86,0.01560811094166353,0.016787019240496526,-0.00039225870444683543,0.003720406057702976,5
lstm,97,89,0.01671843524998378,0.016505201524570433,-0.0005723452639370751,0.004012002410314631,5
lstm,97,92,0.018002934500985907,0.015897804729975103,-0.0007150586716694668,0.004241368020808923,5
lstm,97,95,0.019501016126570868,0.014992166757604708,-0.0008192781657752758,0.004401974672779814,5
lstm,97,98,0.02126644964858048,0.013867567219392125,-0.000886587513732944,0.004491965470456316,5
lstm,97,101,0.02336803334088724,0.01261648143090891,-0.0009173944498063625,0.004517738475121978,5
lstm,97,104,0.025909735633160902,0.011307014640600025,-0.0009135675007821455,0.0044905752299575965,5
lstm,97,107,0.029066696694251125,0.010010457122664563,-0.000880954262346713,0.004419222283531068,5
lstm,97,110,0.033104076548292546,0.008955969655859635,-0.0008265691302020749,0.004303887068194062,5
lstm,97,114,0.040439220723669025,0.009453208333084124,-0.0007347162637845118,0.0040700391972334085,5
lstm,97,117,0.04786254295117912,0.013131643998140645,-0.0006620095546587773,0.0038314923118401897,5
lstm,97,121,0.060965143565898564,0.023388222623026967,-0.000562824963195674,0.0034599260813628382,5
lstm,97,125,0.07831217076173025,0.039390503476687655,-0.00044838634794439004,0.003110165413152787,5
lstm,97,129,0.10006236360347305,0.06042293611467759,-0.00030892376548001933,0.0029019861044014546,5
lstm,97,133,0.12563982120825376,0.08497462296908258,-0.00015322569198754737,0.0029039055134224717,5
lstm,97,137,0.15394381269528085,0.11096409436999613,-1.4012084919160124e-06,0.0030597268592525814,5
lstm,97,141,0.1837979037635487,0.13641091051086332,0.0001263316512730614,0.0032594295846565514,5
lstm,97,146,0.22183319839348886,0.1652842069213644,0.00022565881350945305,0.0034579640697934857,5
lstm,97,150,0.25197659576786047,0.18499066177503262,0.00024909681145678585,0.00353119576637932,5
lstm,97,155,0.28850308569590466,0.20456370592112616,0.00024376955136162722,0.0035266552561091236,5
lstm,97,160,0.3231220482751686,0.21805004751508827,0.00024332780090421995,0.0034679786010643494,5
lstm,97,165,0.3554847247593152,0.22570591749788657,0.00025446213440133566,0.0033919311084342186,5
lstm,97,170,0.38567186982852897,0.22841144704159994,0.0002833012757132423,0.003333704754575588,5
lstm,97,176,0.4192788056592175,0.22679821892511876,0.00036064658702887956,0.003318119332562196,5
lstm,97,181,0.44525532815430785,0.22270008981956801,0.00046016948436976973,0.003329674747322327,5
lstm,97,187,0.47412712789199274,0.21563611200286392,0.0006084162318703505,0.003334156257356789,5
lstm,97,193,0.5006368860765813,0.20715256642451835,0.0007750055235959165,0.003311242415898345,5
lstm,97,199,0.5250047991356916,0.19794671641721626,0.0009490937656952008,0.0032686595270901625,5
lstm,97,205,0.5475065470133393,0.18845681889856292,0.0011172991927850067,0.0032222040918146086,5
lstm,97,211,0.5683673977385424,0.1789973557680611,0.0012489868542981948,0.0031513617191983663,5
lstm,97,218,0.5908215341079295,0.16844030707627078,0.001338361729885101,0.0030309017895887615,5
lstm,97,225,0.6114166882100246,0.15876946566176248,0.0013716712018575765,0.002896895346970799,5
lstm,97,232,0.6302480719316057,0.15019025113885798,0.0013674436328890995,0.002777169147936667,5
lstm,97,239,0.6472914859220168,0.14281034726166386,0.0013338395362267612,0.002675886989174933,5
lstm,97,247,0.6644538252200519,0.1357495020836152,0.0012681944573795004,0.002577670177501883,5
lstm,97,255,0.6791130507014707,0.12991232914426185,0.0011885871033532008,0.002492754583912821,5
lstm,97,263,0.6913760444252998,0.12511153291377292,0.0011026672590680937,0.0024295648426936015,5
lstm,97,271,0.7015019771469102,0.12116585364790507,0.0010203320876408756,0.002392511405886367,5
