architecture,K,epoch,centered_matched_mean,centered_matched_std,centered_shuffled_mean,centered_shuffled_std,n_seeds
transformer,113,2759,0.7593614251131493,0.05263730510309731,-7.929993123547912e-05,0.00418437428379264,5
transformer,113,2846,0.7643395975651337,0.05245484583230522,-0.00011794456318997139,0.004190156214408675,5
transformer,113,2936,0.7692636466402956,0.05230445490588822,-0.0001529360823089594,0.004197834898057041,5
transformer,113,3028,0.7740657693243668,0.052203831923351623,-0.0001840506401093466,0.004207608645528044,5
transformer,113,3123,0.7787951774793951,0.05212792914412474,-0.00021136991992940982,0.004218546111334992,5
transformer,113,3221,0.7834397129929398,0.05209264266829433,-0.0002362787755602668,0.004229040292555297,5
transformer,113,3323,0.7880327394006239,0.0520900950717485,-0.0002611928954785371,0.004240985268681369,5
transformer,113,3427,0.7924798848599944,0.0521037123096632,-0.000283232475144703,0.004253584372962604,5
transformer,113,3535,0.7968503356430737,0.052127041367111805,-0.00030217706292583787,0.0042671169431373135,5
transformer,113,3646,0.8010975551692482,0.05216458708714089,-0.0003171984009422338,0.004278470063738352,5
transformer,113,3760,0.8052213091547454,0.052228676086779675,-0.0003318915760482601,0.0042886411023445635,5
transformer,113,3879,0.8092638721742788,0.052297338090887345,-0.0003453951326841742,0.0042975010260494296,5
transformer,113,4000,0.8131218846024785,0.0523655984203721,-0.00035868574256422254,0.004303856528602691,5
transformer,113,4126,0.8168791100681277,0.05242709766312603,-0.0003690306481600668,0.004305208342487824,5
transformer,113,4256,0.8205082089397839,0.05247435712177571,-0.0003777100095048851,0.004306026581553088,5
transformer,113,4390,0.8239701729687863,0.05252055917592766,-0.000386523071627645,0.004304961054784747,5
transformer,113,4528,0.8272712226171413,0.05253926474188974,-0.000396030112468576,0.004302192789441127,5
transformer,113,4670,0.8303958815877367,0.052535759870073945,-0.0004048330985851484,0.00429777323993358,5
transformer,113,4817,0.833347204040271,0.05251034253272901,-0.0004161513534972708,0.0042962066780756316,5
transformer,113,4968,0.8360954329106278,0.0524594505744583,-0.0004296089244036027,0.004297978043298507,5
transformer,113,5124,0.8386561645539643,0.052390965393996444,-0.00044141243104179624,0.00430006147357228,5
transformer,113,5285,0.841015491638329,0.052308960264323676,-0.0004532889933262077,0.0043027689898271155,5
transformer,113,5452,0.8431541169232037,0.05221382095250169,-0.0004662902365017282,0.004306092588126771,5
transformer,113,5623,0.8450380645917249,0.05210947755620402,-0.0004770818822936146,0.004309857584223021,5
transformer,113,5800,0.8466890268514062,0.051997993622901154,-0.0004889824668676693,0.00431685551861566,5
transformer,113,5982,0.8481072780412745,0.051874972272733716,-0.0005021934923622234,0.004325785901373896,5
transformer,113,6170,0.8492936634178552,0.051748690102010324,-0.0005158688246957128,0.004337352602123655,5
transformer,113,6364,0.8502551289542634,0.05161859352314588,-0.0005289049303019226,0.004353103545267578,5
transformer,113,6564,0.8510216799888506,0.051474022965949245,-0.0005429899060372512,0.004367819056965089,5
transformer,113,6770,0.8515948870738423,0.05131893579739085,-0.0005571267184303712,0.004383092414968564,5
transformer,113,6983,0.8519933935508286,0.05115655856074232,-0.0005761449834561361,0.0044002383010312215,5
transformer,113,7203,0.8522282434218654,0.05099971293671201,-0.0005944414265546899,0.0044206467721473125,5
transformer,113,7429,0.8523257431344582,0.05083873929360991,-0.000613356650091551,0.0044384380861722,5
transformer,113,7662,0.8523089062556028,0.05066902160156945,-0.0006342279472032552,0.00445537308414675,5
transformer,113,7903,0.8521836734925335,0.05050501066515752,-0.000657440092361841,0.0044708234985909355,5
transformer,113,8152,0.8519933672272492,0.05034672295819404,-0.0006816583515532519,0.00448385708046181,5
transformer,113,8408,0.8517488869888158,0.050184208811039036,-0.0007049241259118263,0.004495029707659036,5
transformer,113,8672,0.8514792447489589,0.05001111605633915,-0.0007296221192239599,0.004508135254920294,5
transformer,113,8945,0.8511958879152219,0.04984621219191804,-0.0007552963830111786,0.00452150866996689,5
transformer,113,9226,0.8509160309224834,0.04968827521533699,-0.0007755668700108719,0.00453316429219828,5
transformer,113,9516,0.8506542541109896,0.04953519991556746,-0.0007972304363968324,0.004543971765244444,5
transformer,113,9815,0.8504343477289027,0.049387497993284776,-0.0008197219787096114,0.004559603230321635,5
transformer,113,10124,0.8502546250020613,0.04923813413476263,-0.0008421386324041033,0.004571022065132965,5
transformer,113,10442,0.8501655334918107,0.04909625595754764,-0.0008686180629938084,0.004582370471180614,5
transformer,113,10770,0.8501603263749706,0.04894742773207607,-0.0008947038904194088,0.004590962594421708,5
transformer,113,11109,0.8502762640974902,0.04880110980205785,-0.0009217732485239969,0.004596510826266744,5
transformer,113,11458,0.8505435472348519,0.048649988155211335,-0.000947409238566558,0.0045980125300679985,5
transformer,113,11818,0.8510017293670348,0.04854367178270896,-0.0009723982532828607,0.004614135445736312,5
transformer,113,12189,0.85168144260824,0.04846809146586098,-0.001016065804060511,0.0046197018180965475,5
transformer,113,12572,0.8525155214809749,0.048470620235677594,-0.0010590777515233783,0.004623062994508322,5
transformer,113,12968,0.8535681724122843,0.04861122863326565,-0.001102765564036901,0.004636921107496664,5
transformer,113,13375,0.854753965592114,0.04893759593751122,-0.0011412857442056105,0.0046377350570628775,5
transformer,113,13796,0.8558716519339642,0.049658246016396346,-0.0012024715926474182,0.004629750590188035,5
transformer,113,14229,0.856459815162031,0.050943915342578444,-0.0012977061664610982,0.0046204699216035846,5
transformer,113,14677,0.8541966234452119,0.05422971137944943,-0.0014012785472478305,0.004589519392468814,5
transformer,113,15138,0.8283616031902021,0.07823811162862482,-0.0015668047650153308,0.004384127414321992,5
transformer,113,15614,0.8282266531619273,0.03941170507036505,-0.00035046903889247817,0.005288278654460453,5
transformer,113,16104,0.846488399679812,0.057850150155058934,-0.0023456647445251172,0.006288316805680146,5
transformer,113,16611,0.8254875665662906,0.08221895500261862,-0.0019506699899943484,0.005156799873302087,5
transformer,113,17133,0.7980703061994953,0.07355806856372206,-0.0018555599999245686,0.004761245850071634,5
transformer,113,17671,0.7967024036431128,0.06961622531163007,-0.0019121684912246587,0.0049386957049474,5
transformer,113,18227,0.8018685496021902,0.06381317344328688,-0.0018127970038629222,0.004940270549769409,5
transformer,113,18800,0.8083994553953138,0.0578638157865661,-0.0016979332498297424,0.004863542467221478,5
transformer,113,19391,0.8148750636835004,0.05271847311997393,-0.0016126979641986144,0.00476852894039818,5
transformer,113,20000,0.8194565984121054,0.04821977157655698,-0.001578250468505903,0.004709943328638981,5
lstm,79,1,0.018215470174630686,0.006587058744888977,-2.9258201114032607e-05,0.005319842265650898,5
lstm,79,2,0.03768847818290099,0.006497298783137061,-5.2789275432274e-05,0.005287978864481017,5
lstm,79,3,0.0565640670017767,0.006501711625170284,-7.87061177764151e-05,0.005248905838952675,5
lstm,79,4,0.07464398612447151,0.006536612574484882,-9.925533540470124e-05,0.0052042974807570185,5
lstm,79,5,0.09179241062203358,0.006590941726212358,-0.00011245398026004348,0.005153724923246486,5
lstm,79,6,0.10791567791374598,0.006636835772074149,-0.00011612657779291515,0.005094209655669984,5
lstm,79,7,0.12296688901876356,0.006670142216079835,-0.00011466101617050796,0.005023241939338594,5
lstm,79,8,0.13692864066833768,0.006697659169201092,-0.00010598673412199832,0.004940341041044354,5
lstm,79,9,0.14980930022756506,0.006722657464958018,-9.135176461083786e-05,0.004843241821767808,5
lstm,79,10,0.16162283291487547,0.0067471332915604336,-7.258059293220953e-05,0.004732373703914769,5
lstm,79,11,0.1723926056652902,0.006786563397584244,-4.770108049148105e-05,0.004604729613465331,5
lstm,79,12,0.18215050500820945,0.006830947654665994,-1.6530956020033597e-05,0.0044628518228895155,5
lstm,79,13,0.19091381193147233,0.006888124005068683,2.1881301336240275e-05,0.004305536808612322,5
lstm,79,14,0.19869872768332564,0.006972214890507256,6.845699704524869e-05,0.004131027959382943,5
lstm,79,15,0.20551530146925168,0.007082901694713669,0.0001250346019611812,0.003940394803358237,5
lstm,79,16,0.21137078260329284,0.007240976546256577,0.0001892505515173754,0.0037346814554807322,5
lstm,79,17,0.2162571961858771,0.007462543590154695,0.0002633958484497269,0.0035135865257362097,5
lstm,79,18,0.22017566329450236,0.00778775301696424,0.0003447628420644606,0.0032800405690234053,5
lstm,79,19,0.22313537392135258,0.008236065103719397,0.0004306884452950928,0.0030355666432342263,5
lstm,79,20,0.22514196835146727,0.008841413881087374,0.000518270996738969,0.002781393530127817,5
lstm,79,21,0.226219018151192,0.009629100523193941,0.0006061706605038199,0.0025207967069732482,5
lstm,79,22,0.22639682018058926,0.010618505794148678,0.0006902447050164252,0.002257452011605987,5
lstm,79,23,0.22572782584765805,0.011809464161023171,0.0007683003255577637,0.0019932890949019466,5
lstm,79,24,0.2242776676743563,0.013185691676816304,0.0008363587549059463,0.0017322590659615512,5
lstm,79,25,0.22213870769681857,0.014720553503430062,0.0008931402818829358,0.001482351927389432,5
lstm,79,26,0.21941228139053565,0.016366679892938992,0.000938770774431388,0.0012532691871530914,5
lstm,79,27,0.21622317310657432,0.018076980227841804,0.0009693345436630497,0.0010635331321776791,5
lstm,79,28,0.21271510676243205,0.01979969630159424,0.0009899818242823754,0.0009371072038644728,5
lstm,79,29,0.2090119867557602,0.021482161165306612,0.0009975818247657975,0.0009024344047023612,5
lstm,79,30,0.2052353115607854,0.0230944502738327,0.0009954104967223542,0.0009655797512048227,5
lstm,79,31,0.20150808346860197,0.024605531243545548,0.0009855229511781037,0.001105278570097702,5
lstm,79,32,0.1979232420902634,0.02598646878208615,0.0009697721122808537,0.0012887776732619471,5
lstm,79,33,0.19457013909543747,0.027228512574500548,0.0009473895955785554,0.0014965089527486338,5
lstm,79,34,0.19151328897865513,0.02832415065402404,0.000920049913292377,0.00171083691965387,5
lstm,79,35,0.1888087673729621,0.02927281760804271,0.0008875593827362492,0.0019246141618144968,5
lstm,79,36,0.18649964350524958,0.030083605674583583,0.0008504343322681983,0.002130602507684512,5
lstm,79,37,0.18461834514759012,0.030755668365969123,0.0008083772246008098,0.002324870023598472,5
lstm,79,39,0.18225504758447192,0.031735189502903,0.0007124969535706169,0.0026636362134880485,5
lstm,79,40,0.1818245974156726,0.03206402935396637,0.0006598852826978805,0.0028007447628324755,5
lstm,79,41,0.18191286456768066,0.032300883590872714,0.000605037862479372,0.002911268137849825,5
lstm,79,42,0.18255583041770956,0.03244772065739499,0.0005473937805506292,0.002992622583719027,5
lstm,79,44,0.1855475473824038,0.03255430796805089,0.0004337550029057829,0.003058114751995193,5
lstm,79,45,0.18793602775621993,0.03253398685585273,0.0003773625690877111,0.003037410134147116,5
lstm,79,46,0.19093000609893565,0.03246800208404439,0.0003255984716476801,0.0029849445451708,5
lstm,79,48,0.19869094432464984,0.032226595347350534,0.00023961777921426702,0.002798543647794503,5
lstm,79,49,0.20340076722745892,0.032041424896286176,0.00020694688186657654,0.0026834358097201578,5
lstm,79,51,0.2141942120104698,0.03154105842953694,0.00016003503408593324,0.0024717002710656815,5
lstm,79,53,0.2263824182776562,0.030820742411677936,0.0001245410054398502,0.0023493666336790015,5
lstm,79,54,0.2328249324275305,0.0303669368255984,0.00010996872549822179,0.0023258775995367627,5
lstm,79,56,0.24617879277609017,0.0292655185484017,9.384360439940688e-05,0.002298115951355664,5
lstm,79,58,0.2599456194547229,0.02796360460274096,0.00012122606187840558,0.0022204441745057833,5
lstm,79,59,0.26694650785585083,0.027258664918875936,0.00015815081030778837,0.002150140312263595,5
lstm,79,61,0.28114995263700365,0.025823774152529188,0.00028357470400015036,0.0019569750527400707,5
lstm,79,63,0.29562710663675634,0.024461903592639566,0.00046261656025832585,0.0017304064020714405,5
lstm,79,65,0.3103909299233491,0.023347984056584302,0.0006650281520669845,0.001522032808847785,5
lstm,79,67,0.32548602238341956,0.022615322259378852,0.0008636531272171273,0.0013875151961165644,5
lstm,79,69,0.3409107711488109,0.02226797806926692,0.0010451761855316756,0.0013610037818797718,5
lstm,79,72,0.3644755674354784,0.022271259847328237,0.001285367346257018,0.0014963343355664225,5
lstm,79,74,0.38022288057879877,0.02245616329039457,0.0014296263174441788,0.0016521290262172693,5
lstm,79,76,0.39581015592826974,0.02270886205011818,0.0015666066146001367,0.0018273454615579878,5
lstm,79,79,0.4187023630159259,0.023126575922294886,0.0017621474679903617,0.0020961082153546466,5
lstm,79,81,0.4335829024471976,0.023378926095582547,0.0018780653900080716,0.002258285430314059,5
lstm,79,84,0.4553150450862821,0.02361468659528329,0.0020205761112091904,0.0024326169382077457,5
lstm,79,86,0.4694101070090261,0.023631583011005326,0.0021068312263190594,0.002485501864055748,5
lstm,79,89,0.4898845747634427,0.023465172519928693,0.0022343107365887125,0.0024721336371912647,5
lstm,79,92,0.5093148155978942,0.023234569176412624,0.00236102812084449,0.0023716846777737423,5
lstm,79,95,0.5274682527106737,0.02308405927187615,0.0024973077117919533,0.0022183723674380584,5
lstm,79,98,0.5443424461156952,0.02305399306888449,0.002663742686101353,0.0020404576958370753,5
lstm,79,101,0.5600073766097315,0.023192109055455476,0.0028569133625679396,0.0018457349631216067,5
lstm,79,104,0.5745540977814919,0.023570633359847985,0.003053372408548906,0.0016328016233924042,5
lstm,79,107,0.5881014707613132,0.024302321657848947,0.003233652346882619,0.001408899087798368,5
lstm,79,110,0.6008015337592543,0.025508457811109837,0.003390983745279749,0.0012005750153843,5
lstm,79,114,0.6167488992267505,0.02787910298920724,0.0035788195707097637,0.0010224214255009322,5
lstm,79,117,0.6280943884158632,0.030198282902797288,0.0037111945230077934,0.0010228971593643583,5
lstm,79,121,0.6423078593846587,0.03394588315072336,0.003876923480196027,0.0011813219196135966,5
lstm,79,125,0.6551746783774147,0.038289044563795456,0.004028504604590906,0.00141504804346996,5
lstm,79,129,0.6664318222423226,0.04292339837841833,0.004170319782951779,0.001641699680622938,5
lstm,79,133,0.6760568950093435,0.0474120494803752,0.0042863805681203114,0.001826576690299607,5
lstm,79,137,0.6842125535388158,0.05130437122352209,0.004367477200115317,0.001975574887765984,5
lstm,79,141,0.691084343981933,0.05441633789793564,0.004416230181476995,0.0021154030571645887,5
lstm,79,146,0.6983396012309047,0.05715267422701342,0.004429540299894936,0.00230021799139094,5
lstm,79,150,0.7035845866777001,0.05834246693605377,0.004409080925690556,0.0024600276902567095,5
lstm,79,155,0.7099717825761866,0.05847550741148354,0.004369880807041775,0.002667350097167546,5
lstm,79,160,0.7164002692453415,0.057104603893697356,0.0043442665813994644,0.0028852097871084744,5
lstm,79,165,0.7227605205001254,0.05455348765863178,0.004332044683674753,0.0031101465044777606,5
lstm,79,170,0.7288704735831374,0.051380104743442866,0.004316098875728537,0.0033141437710188203,5
lstm,79,176,0.7358212494361634,0.04737790111415298,0.004261920269178937,0.00349346659411077,5
lstm,79,181,0.7413304119239797,0.04407898101113604,0.004185443131768779,0.0035841529837387395,5
lstm,79,187,0.747576612199641,0.04026489786143272,0.004093396555831149,0.0036530030501307725,5
lstm,79,193,0.7534457046284644,0.03677798466391531,0.004026666450002303,0.0037053707965449397,5
lstm,79,199,0.7589387774707295,0.03373130288540752,0.0039947771156011785,0.0037570974438864333,5
lstm,79,205,0.7640653503977444,0.03113860476244517,0.003994218708698014,0.0038259246442441325,5
lstm,79,211,0.7688118683242617,0.028965996538065808,0.0040145485649638515,0.003919580716325196,5
lstm,79,218,0.7738906604708096,0.026898811430022103,0.004049289720293037,0.0040597542775476685,5
lstm,79,225,0.7785435656451185,0.02528812545256446,0.00409338559889902,0.004215939801789606,5
lstm,79,232,0.7827741664931647,0.02402358185559898,0.004140936605333505,0.004383192836973167,5
lstm,79,239,0.786544215311427,0.02300189553337771,0.004176938434808665,0.004551036293641472,5
lstm,79,247,0.790378628637548,0.022128087817533507,0.0042058544640260894,0.004709258903118597,5
lstm,79,255,0.7937821244181922,0.021531421876052816,0.0042153462269393874,0.004836500880023326,5
lstm,79,263,0.7967689218225009,0.0210759321374564,0.004215191869252123,0.004936228368976189,5
lstm,79,271,0.7993752748765932,0.02065629588482796,0.0042084186215669145,0.0050188907481679,5
lstm,79,279,0.8016572485198182,0.02024755343042871,0.00420050245740893,0.005091626459119637,5
lstm,79,288,0.8038893480622396,0.01982221398820323,0.00419467750919812,0.005162486477566477,5
lstm,79,297,0.805838512306791,0.019421773137840877,0.004190442464573621,0.005222165391574745,5
lstm,79,307,0.8077304234815988,0.019012310731052463,0.0041853216618118715,0.005276440784778828,5
lstm,79,316,0.8092353275321365,0.018674136652662526,0.004181081782082198,0.005317073454057145,5
lstm,79,326,0.8107342652829324,0.018321783533398896,0.0041763199996213834,0.005355354563976152,5
lstm,79,336,0.8120838841690887,0.01798880693039126,0.0041713929257466515,0.0053884667458859205,5
lstm,79,347,0.8134284371078273,0.017644101080402378,0.004167326909276911,0.005420313348451127,5
lstm,79,358,0.8146537092030485,0.017321454018941997,0.004163625544679659,0.005448793388285909,5
lstm,79,369,0.8157803053288474,0.01701692289541528,0.004160831868330975,0.005475805754937291,5
lstm,79,381,0.8169168066042385,0.016707657012375872,0.004157756879536985,0.005503157725087249,5
lstm,79,393,0.8179742845137502,0.016420807289201308,0.004155606245218616,0.005529029180701175,5
lstm,79,405,0.8189629967980849,0.016156770583000045,0.004153559742870054,0.00555390781342132,5
lstm,79,418,0.8199670249782333,0.01589117536030347,0.004152018300632168,0.005579648858106683,5
lstm,79,431,0.8209142947435334,0.01564625083160333,0.004150041109986549,0.005604686126032436,5
lstm,79,444,0.821810554435783,0.015419648897517131,0.004147418658264244,0.005629122069038189,5
lstm,79,458,0.8227261445471189,0.015196257654932205,0.004144489482718524,0.005653948493717547,5
lstm,79,473,0.8236595451460751,0.014976667477367644,0.004140762118026903,0.005679935247109865,5
lstm,79,488,0.824548688453522,0.014774122445255554,0.004136347099105713,0.005704740485732807,5
lstm,79,503,0.8253998176343359,0.014587376972699687,0.004131807670579764,0.005728043387437629,5
lstm,79,519,0.8262703285472981,0.014404043943032484,0.004125943026684863,0.005751909508869117,5
lstm,79,535,0.8271075615492098,0.01423511703979126,0.004120384710534733,0.0057745486755760725,5
lstm,79,552,0.827965052297748,0.014069314052363963,0.004113892548393259,0.005797950648464799,5
lstm,79,569,0.8287935886332537,0.013916326943746934,0.004107854600673101,0.005820364607951739,5
lstm,79,587,0.8296436702529533,0.01376614090555922,0.004100357974584141,0.005843235565475063,5
lstm,79,606,0.8305153983442535,0.013623079463871247,0.004093476982786668,0.005866478106148668,5
lstm,79,625,0.8313646470597884,0.01349108399191246,0.004085631545433642,0.005889333763623229,5
lstm,79,644,0.8321920995960264,0.013367774915835141,0.004078497639075745,0.005910901791402046,5
lstm,79,665,0.8330891958981279,0.013245498751621348,0.004069894272483519,0.0059339118298299695,5
lstm,79,685,0.833927539202584,0.01313770964712403,0.004062222462209304,0.005955101491189227,5
lstm,79,707,0.8348336517366739,0.013029602775434367,0.004052843427681701,0.005977427844205021,5
lstm,79,729,0.8357250399256453,0.012929716340919615,0.00404369427288186,0.0059978512219036875,5
lstm,79,752,0.8366432840986961,0.012835064474962746,0.004033863338961805,0.006018217868999907,5
lstm,79,776,0.8375896559577193,0.012744004982747257,0.004023668171828706,0.006037709426394168,5
lstm,79,800,0.8385227274308873,0.012660091718226378,0.004013027468392475,0.006055834478280906,5
lstm,79,825,0.8394839370089084,0.012580551357378159,0.004001810726929271,0.006072785788540229,5
lstm,79,851,0.8404731366165281,0.01250437817075084,0.0039899837994758994,0.0060886527121454745,5
lstm,79,878,0.8414883002039607,0.012431917428867834,0.003977357410480075,0.006103583423692362,5
lstm,79,906,0.8425318340441793,0.012363552044075597,0.003964561482338483,0.006117101368500815,5
lstm,79,934,0.843564876420837,0.012300906754715537,0.003951756262942677,0.006128771050694147,5
lstm,79,963,0.844626223200293,0.012240861640392129,0.0039392586183771535,0.006139040127776466,5
lstm,79,994,0.8457509409410786,0.012183223307776036,0.003926200796886577,0.006148782666049587,5
lstm,79,1025,0.8468672849651739,0.012129734404173897,0.003913514426993156,0.0061573616551922165,5
lstm,79,1057,0.8480108983772295,0.012080922890754207,0.0039015729179684147,0.006164814068787527,5
lstm,79,1090,0.8491812931340798,0.012035707630447146,0.003890224826787118,0.006171361051833081,5
lstm,79,1125,0.8504142036815405,0.011995263162405567,0.0038789301149808595,0.006176933278026611,5
lstm,79,1160,0.8516374616950048,0.011959218209743317,0.0038685778790529756,0.006180899355849855,5
lstm,79,1197,0.8529198909209892,0.011925835657903748,0.0038582622872643585,0.006184214980912134,5
lstm,79,1234,0.8541896082696688,0.011896696788719687,0.003848994596464457,0.006186234347203012,5
lstm,79,1273,0.8555134092950109,0.011868406383511478,0.00384022404111435,0.006187182233757249,5
lstm,79,1313,0.8568543684676749,0.011842541020420953,0.0038311865258246667,0.006186753569262907,5
lstm,79,1354,0.8582099130546631,0.011817193840325951,0.003823090598112385,0.006185321339981951,5
lstm,79,1397,0.8596094532861842,0.011792691155521123,0.003815471667018293,0.006182157000769641,5
lstm,79,1441,0.8610151951521787,0.011768590404937825,0.0038088966111866863,0.006176946637496383,5
lstm,79,1486,0.862422859357385,0.011745667479617842,0.003803178211379052,0.00616989058923719,5
lstm,79,1533,0.8638596681883601,0.011721956507388689,0.003798221272148389,0.006159890007009538,5
lstm,79,1581,0.8652873325267771,0.011699621417192836,0.0037947625351588575,0.0061474519659994245,5
lstm,79,1631,0.8667300097444551,0.011676130413778643,0.003792972747060226,0.006132811759735107,5
lstm,79,1682,0.8681507596926096,0.01165106059850323,0.0037924699646247548,0.006115994728372554,5
lstm,79,1735,0.8695715393165159,0.011622456529314318,0.003794086327128033,0.006097058504901003,5
lstm,79,1789,0.87095605085378,0.011591163730768385,0.00379755704645342,0.006076846186800603,5
lstm,79,1845,0.8723230757982547,0.011557193354088013,0.003802428642533878,0.006054554806831794,5
lstm,79,1903,0.8736623008057807,0.011520541721889507,0.003809861499841474,0.00603020173420231,5
lstm,79,1963,0.8749638252996588,0.011484994183023643,0.003820958958897519,0.00600303688606959,5
lstm,79,2025,0.8762177565465932,0.011449775429494949,0.0038360456719596357,0.005973312079688661,5
lstm,79,2089,0.8774162648498922,0.011411425265438662,0.0038555048678858886,0.005939507682912371,5
lstm,79,2154,0.8785330133420752,0.01136910956919642,0.003877934597066114,0.005902829044308073,5
lstm,79,2222,0.879593265955943,0.011320624166891296,0.003904282472620298,0.005861761073175182,5
lstm,79,2292,0.8805672666204052,0.011268327188212532,0.003933776359819599,0.005816267381679585,5
lstm,79,2364,0.8814437746293168,0.011215255833228239,0.003965361662233188,0.005766451554068307,5
lstm,79,2438,0.8822170695257784,0.01116169900386286,0.003998144316817312,0.0057125047437543664,5
lstm,79,2515,0.8828884553146434,0.01110912108996741,0.004032407792756423,0.005652876767061749,5
lstm,79,2594,0.8834374149401703,0.011057869650143035,0.0040680260656788345,0.005589287926731572,5
lstm,79,2675,0.8838570630778128,0.011010685706596112,0.004102846434701575,0.005523145911344807,5
lstm,79,2759,0.8841434225385465,0.010968764171390116,0.00413815907852767,0.005454367727374959,5
lstm,79,2846,0.8842848733302485,0.01093118042227647,0.004173242595488092,0.005383805798178374,5
lstm,79,2936,0.8842741711493749,0.010894293590279392,0.004208224039976433,0.005311268846570311,5
lstm,79,3028,0.8841103851552022,0.010854594413198065,0.004241617635104777,0.005238131997031028,5
lstm,79,3123,0.8837876875697871,0.010809393944758388,0.00427480318137312,0.005163512847651525,5
lstm,79,3221,0.8833015727921127,0.010757505879227863,0.004306559950407736,0.005087648277236714,5
lstm,79,3323,0.8826429202547497,0.010701338352601866,0.004337438789909086,0.005010779055779136,5
lstm,79,3427,0.881826036519578,0.010646104866538613,0.004367658614573274,0.004933163193484974,5
lstm,79,3535,0.8808423873874517,0.010597064145642187,0.00439748434567965,0.004853993969495344,5
lstm,79,3646,0.8797155596848583,0.01055721640858173,0.004427386467170486,0.004773956766707002,5
lstm,79,3760,0.8784604684772314,0.010528222448623007,0.00445610527137837,0.004693814348486435,5
lstm,79,3879,0.8770689533744459,0.010508847298596765,0.004482783596443813,0.004613705651013685,5
lstm,79,4000,0.8755934022848415,0.010500136965869381,0.004505915894337529,0.0045352225160086935,5
lstm,79,4126,0.8740149211290087,0.010502067907049368,0.004525489829526386,0.004456917261418827,5
lstm,79,4256,0.8723537552360108,0.01051988364181759,0.004541415802019633,0.00437905808814959,5
lstm,79,4390,0.8706189227359905,0.010557539234194,0.004552986787996335,0.0043002951937197095,5
lstm,79,4528,0.8688204072771523,0.010615751818386381,0.004559814362740601,0.004221692502609444,5
lstm,79,4670,0.8669697193637497,0.010692215440907841,0.004560609067514768,0.004142583792800467,5
lstm,79,4817,0.8650633296245023,0.010786224083353802,0.004555966941931633,0.004063378066887666,5
lstm,79,4968,0.8631213093894603,0.010886448531657905,0.0045471175261262535,0.003984706336721248,5
lstm,79,5124,0.8611508316278705,0.010994542997356558,0.0045340508523844395,0.003906691493494765,5
lstm,79,5285,0.859186271337075,0.011118735380699503,0.004518968457882424,0.0038305536294787807,5
lstm,79,5452,0.857229579001584,0.011240355707663479,0.004502201169358509,0.003755749561922056,5
lstm,79,5623,0.8553023658493666,0.01135657517037694,0.004485376756894855,0.00368481083703351,5
lstm,79,5800,0.8534034735173754,0.011483268839777737,0.004466194043701511,0.0036156456915472463,5
lstm,79,5982,0.851569487231456,0.011631959896603823,0.00444459895500905,0.0035482748902924016,5
lstm,79,6170,0.8498007419019202,0.011797166278092883,0.0044232039274316156,0.003482428881276731,5
lstm,79,6364,0.8481040295298742,0.011974862238562737,0.004401924292858026,0.003418263724261728,5
lstm,79,6564,0.8464885725700502,0.012157919682208286,0.00438026558337593,0.0033570355124996937,5
lstm,79,6770,0.8449762312206721,0.012338249362091982,0.004357601370115563,0.003299642049000834,5
lstm,79,6983,0.843561117260549,0.012514699019849428,0.004334307769862422,0.0032459308907743624,5
lstm,79,7203,0.8422418462355186,0.012682363842963763,0.004312109671762228,0.0031979197307052732,5
lstm,79,7429,0.8410223209766666,0.01283839966164019,0.0042922131727146165,0.003155253236449172,5
lstm,79,7662,0.8399010397638185,0.012979731626916381,0.0042730384428898635,0.003115657374515614,5
lstm,79,7903,0.8388779735852934,0.013099587641230977,0.00425563984148602,0.0030779877764316016,5
lstm,79,8152,0.8379899295809364,0.013215381874751674,0.004240976753240476,0.0030427827239345095,5
lstm,79,8408,0.8372471208535899,0.013342868913235826,0.004227176751936173,0.0030084226019275935,5
lstm,79,8672,0.8366353002537863,0.013470237187481188,0.004210315212976735,0.0029753439249347456,5
lstm,79,8945,0.8361864883651828,0.01358191151998192,0.004190323716769542,0.002944526252288501,5
lstm,79,9226,0.8359227078311717,0.013721720189318077,0.004169487660807511,0.002913455755054577,5
lstm,79,9516,0.8358135561562354,0.0138677787682185,0.004145796059494334,0.0028806427406091106,5
lstm,79,9815,0.8358405164571184,0.01400412222231948,0.004118416236180404,0.002846320884964559,5
lstm,79,10124,0.8359912257201149,0.014117180552857827,0.004088788265992513,0.0028122327570731165,5
lstm,79,10442,0.8362736934429199,0.01424848170690681,0.004056472424422434,0.002775093501375063,5
lstm,79,10770,0.8367061789951078,0.01439028969447954,0.004023067626034188,0.002738979571658205,5
lstm,79,11109,0.8373175074656786,0.014536383126444613,0.0039915764757293345,0.002707004849497061,5
lstm,79,11458,0.8380802166481425,0.01467259984693673,0.003959605438994656,0.0026788409858036653,5
lstm,79,11818,0.8389881469759903,0.014800839324041668,0.0039279109044067576,0.002653416191619202,5
lstm,79,12189,0.8400987579158198,0.014935063040301122,0.0038990353437178852,0.0026309014484625273,5
lstm,79,12572,0.8413996262078381,0.015081025520521893,0.003873469117060966,0.0026125722028939777,5
lstm,79,12968,0.8428949422996744,0.015242116820223518,0.0038516651710971696,0.0025992594129005506,5
lstm,79,13375,0.8445923961903896,0.015421206368782355,0.0038360634532927903,0.002591041818019332,5
lstm,79,13796,0.8465467865845386,0.015641273897990214,0.0038263445501639584,0.0025875173921126753,5
